#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
172 6.31429200000002e-09 1.09214005135363e-09 -7.99624908763737e-04 2.30118207643978e-02 3.04014122340831e-31 -2.30770405922909e-25 6.92614633991354e-24 1.00032191846929e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
173 6.35100300000002e-09 1.10442722622404e-09 -8.08949026107729e-04 2.32908551300860e-02 3.05835122078958e-31 -2.32111591694883e-25 6.92610152464601e-24 1.00032191846941e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
174 6.38771400000002e-09 1.11678255262144e-09 -8.18327175942487e-04 2.35698876850375e-02 3.07503764726876e-31 -2.33452768838717e-25 6.92605644857111e-24 1.00032191846944e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
175 6.42442500000002e-09 1.12920417748009e-09 -8.27759357916489e-04 2.38489184187451e-02 3.09234453021769e-31 -2.34793937153029e-25 6.92601111168028e-24 1.00032191846936e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
176 6.46113600000002e-09 1.14169895316052e-09 -8.37245571669824e-04 2.41279473207009e-02 3.11066276293156e-31 -2.36135096557876e-25 6.92596551596870e-24 1.00032191846936e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
177 6.49784700000002e-09 1.15426817619881e-09 -8.46785816844536e-04 2.44069743805585e-02 3.12827653074725e-31 -2.37476247131565e-25 6.92591966143695e-24 1.00032191846944e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
178 6.53455800000002e-09 1.16690487387067e-09 -8.56380093087005e-04 2.46859995878100e-02 3.14525105077187e-31 -2.38817388819501e-25 6.92587354608117e-24 1.00032191846942e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
179 6.57126900000002e-09 1.17961086819551e-09 -8.66028400034887e-04 2.49650229319474e-02 3.16378889211125e-31 -2.40158521397967e-25 6.92582716989129e-24 1.00032191846929e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
180 6.60798000000002e-09 1.19239693353176e-09 -8.75730737316539e-04 2.52440444024623e-02 3.18264001450209e-31 -2.41499644916348e-25 6.92578053490388e-24 1.00032191846925e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
181 6.64469100000002e-09 1.20525481976629e-09 -8.85487104573598e-04 2.55230639890106e-02 3.20004886085156e-31 -2.42840759467369e-25 6.92573364111933e-24 1.00032191846929e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
182 6.68140200000002e-09 1.21818115595021e-09 -8.95297501441878e-04 2.58020816810840e-02 3.21774518179038e-31 -2.44181864858881e-25 6.92568648649054e-24 1.00032191846922e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
183 6.71811300000002e-09 1.23118162934354e-09 -9.05161927547544e-04 2.60810974681734e-02 3.23681610111773e-31 -2.45522960947223e-25 6.92563907308906e-24 1.00032191846924e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
184 6.75482400000002e-09 1.24426162843920e-09 -9.15080382514839e-04 2.63601113399372e-02 3.25546996747875e-31 -2.46864047837041e-25 6.92559140091531e-24 1.00032191846935e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
185 6.79153500000002e-09 1.25741240436231e-09 -9.25052865978345e-04 2.66391232858667e-02 3.27309007638021e-31 -2.48205125532401e-25 6.92554346788620e-24 1.00032191846934e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
186 6.82824600000002e-09 1.27063437654235e-09 -9.35079377562643e-04 2.69181332954525e-02 3.29197631526540e-31 -2.49546193777782e-25 6.92549527398890e-24 1.00032191846923e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
187 6.86495700000002e-09 1.28393732732443e-09 -9.45159916881726e-04 2.71971413581845e-02 3.31151790137956e-31 -2.50887252577907e-25 6.92544682134652e-24 1.00032191846920e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
188 6.90166800000002e-09 1.29731675478865e-09 -9.55294483560563e-04 2.74761474637246e-02 3.32987368719096e-31 -2.52228302052416e-25 6.92539810995923e-24 1.00032191846926e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
189 6.93837900000002e-09 1.31076760633243e-09 -9.65483077222768e-04 2.77551516015627e-02 3.34815325762696e-31 -2.53569342048494e-25 6.92534913769041e-24 1.00032191846921e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
190 6.97509000000002e-09 1.32429432045706e-09 -9.75725697481009e-04 2.80341537611884e-02 3.36821508126113e-31 -2.54910372337818e-25 6.92529990670611e-24 1.00032191846925e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
191 7.01180100000002e-09 1.33790681907099e-09 -9.86022343940509e-04 2.83131539322663e-02 3.38817370597291e-31 -2.56251393052415e-25 6.92525041700657e-24 1.00032191846937e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
192 7.04851200000002e-09 1.35159434874597e-09 -9.96373016224556e-04 2.85921521042860e-02 3.40665754564448e-31 -2.57592404275831e-25 6.92520066641104e-24 1.00032191846939e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
193 7.08522300000002e-09 1.36535577990874e-09 -1.00677771394512e-03 2.88711482667363e-02 3.42598786725137e-31 -2.58933407760891e-25 6.92515065491145e-24 1.00032191846930e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
194 7.12193400000002e-09 1.37919906261544e-09 -1.01723643686671e-03 2.91501424091062e-02 3.44611338625765e-31 -2.60274403423146e-25 6.92510038470924e-24 1.00032191846930e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
195 7.15864500000002e-09 1.39312265407041e-09 -1.02774918459451e-03 2.94291345210619e-02 3.46507733978439e-31 -2.61615389185086e-25 6.92504985580914e-24 1.00032191846939e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
196 7.19535600000002e-09 1.40711873781764e-09 -1.03831595672562e-03 2.97081245920926e-02 3.48329984516670e-31 -2.62956365037556e-25 6.92499906602346e-24 1.00032191846937e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
197 7.23206700000002e-09 1.42118915613440e-09 -1.04893675286449e-03 2.99871126116886e-02 3.50315004514093e-31 -2.64297331154901e-25 6.92494801537131e-24 1.00032191846924e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
198 7.26877800000002e-09 1.43534518180547e-09 -1.05961157262227e-03 3.02660985693404e-02 3.52295941359757e-31 -2.65638287329071e-25 6.92489670600157e-24 1.00032191846920e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
199 7.30548900000002e-09 1.44957521304830e-09 -1.07034041558664e-03 3.05450824547114e-02 3.54087584489572e-31 -2.66979233337362e-25 6.92484513791791e-24 1.00032191846924e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
200 7.34220000000002e-09 1.46387559940560e-09 -1.08112328135081e-03 3.08240642572926e-02 3.55904028039175e-31 -2.68320169326521e-25 6.92479330899355e-24 1.00032191846918e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
201 7.37891100000002e-09 1.47825198961522e-09 -1.09196016951428e-03 3.11030439665757e-02 3.57822783297739e-31 -2.69661095314090e-25 6.92474122133375e-24 1.00032191846920e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
202 7.41562200000002e-09 1.49270697865050e-09 -1.10285107967169e-03 3.13820215722216e-02 3.59663087755019e-31 -2.71002011090456e-25 6.92468887494218e-24 1.00032191846931e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
203 7.45233300000002e-09 1.50723165040676e-09 -1.11379601140563e-03 3.16609970637222e-02 3.61395902629909e-31 -2.72342916580238e-25 6.92463626773491e-24 1.00032191846931e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
204 7.48904400000002e-09 1.52182626007312e-09 -1.12479496430466e-03 3.19399704305705e-02 3.63246408866944e-31 -2.73683811922790e-25 6.92458339972889e-24 1.00032191846920e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
205 7.52575500000002e-09 1.53650003537898e-09 -1.13584793796263e-03 3.22189416622600e-02 3.65123908974526e-31 -2.75024696991814e-25 6.92453027297521e-24 1.00032191846918e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
206 7.56246600000002e-09 1.55124592361160e-09 -1.14695493195791e-03 3.24979107484486e-02 3.66852734143653e-31 -2.76365571594129e-25 6.92447688747743e-24 1.00032191846924e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
207 7.59917700000002e-09 1.56605899808013e-09 -1.15811594586876e-03 3.27768776786301e-02 3.68569222174505e-31 -2.77706435788847e-25 6.92442324120419e-24 1.00032191846919e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
208 7.63588800000002e-09 1.58094319141712e-09 -1.16933097927835e-03 3.30558424422990e-02 3.70413337104575e-31 -2.79047289631501e-25 6.92436933616957e-24 1.00032191846923e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
209 7.67259900000002e-09 1.59590485445911e-09 -1.18060003176940e-03 3.33348050291112e-02 3.72213192321046e-31 -2.80388132942461e-25 6.92431517237716e-24 1.00032191846935e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
210 7.70931000000002e-09 1.61093407016681e-09 -1.19192310291059e-03 3.36137654285614e-02 3.73875482606213e-31 -2.81728965602626e-25 6.92426074783175e-24 1.00032191846937e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
211 7.74602100000002e-09 1.62602967135881e-09 -1.20330019227506e-03 3.38927236301450e-02 3.75615341508224e-31 -2.83069787715196e-25 6.92420606254783e-24 1.00032191846929e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
212 7.78273200000002e-09 1.64119907526631e-09 -1.21473129943981e-03 3.41716796233579e-02 3.77410863395253e-31 -2.84410599213479e-25 6.92415111849484e-24 1.00032191846928e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
213 7.81944300000002e-09 1.65643934967333e-09 -1.22621642397261e-03 3.44506333978538e-02 3.79094369874096e-31 -2.85751399934849e-25 6.92409591567626e-24 1.00032191846936e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
214 7.85615400000002e-09 1.67174440121428e-09 -1.23775556543733e-03 3.47295849431291e-02 3.80732012843408e-31 -2.87092189872813e-25 6.92404045213980e-24 1.00032191846933e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
215 7.89286500000002e-09 1.68711662782703e-09 -1.24934872340123e-03 3.50085342486803e-02 3.82521410767394e-31 -2.88432969097027e-25 6.92398472982568e-24 1.00032191846939e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
216 7.92957600000002e-09 1.70256585914797e-09 -1.26099589743381e-03 3.52874813041599e-02 3.84297905583058e-31 -2.89773737458876e-25 6.92392874873756e-24 1.00032191846952e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
217 7.96628700000002e-09 1.71808122587964e-09 -1.27269708709033e-03 3.55664260990649e-02 3.85908883000176e-31 -2.91114494819283e-25 6.92387250695145e-24 1.00032191846956e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
218 8.00299800000002e-09 1.73366026084371e-09 -1.28445229192909e-03 3.58453686228927e-02 3.87561307641506e-31 -2.92455241244143e-25 6.92381600447909e-24 1.00032191846949e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
