#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
4882 1.79223101999998e-07 8.50784483251923e-07 -7.01726171021396e-03 2.21053376773826e-03 8.60143302134024e-30 1.82141628796677e-25 2.90355492814453e-27 1.00000022247404e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4883 1.79259812999998e-07 8.51131161562124e-07 -7.00992148257834e-03 2.21065433526571e-03 8.60336845773902e-30 1.82135831782460e-25 3.07991383151855e-27 1.00000022246696e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4884 1.79296523999998e-07 8.51477918063998e-07 -7.00258149544748e-03 2.21078200986146e-03 8.60531355195438e-30 1.82129693136441e-25 3.25626118093198e-27 1.00000022245946e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4885 1.79333234999998e-07 8.51824753149547e-07 -6.99524176258875e-03 2.21091679104654e-03 8.60726198117978e-30 1.82123214837159e-25 3.43259631135537e-27 1.00000022245154e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4886 1.79369945999998e-07 8.52171666695573e-07 -6.98790229761094e-03 2.21105867831515e-03 8.60920391867515e-30 1.82116396908808e-25 3.60891856020970e-27 1.00000022244322e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4887 1.79406656999998e-07 8.52518658302039e-07 -6.98056311427948e-03 2.21120767113476e-03 8.61113600063259e-30 1.82109237421353e-25 3.78522726453993e-27 1.00000022243448e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4888 1.79443367999998e-07 8.52865727574621e-07 -6.97322422635871e-03 2.21136376894619e-03 8.61305836894687e-30 1.82101736401669e-25 3.96152176283140e-27 1.00000022242532e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4889 1.79480078999998e-07 8.53212874124719e-07 -6.96588564761190e-03 2.21152697116361e-03 8.61497116559437e-30 1.82093893877914e-25 4.13780139362312e-27 1.00000022241574e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4890 1.79516789999998e-07 8.53560097569455e-07 -6.95854739180114e-03 2.21169727717454e-03 8.61687453262889e-30 1.82085709879527e-25 4.31406549551015e-27 1.00000022240575e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4891 1.79553500999998e-07 8.53907397531676e-07 -6.95120947268729e-03 2.21187468633982e-03 8.61876861217675e-30 1.82077184437229e-25 4.49031340714612e-27 1.00000022239533e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4892 1.79590211999998e-07 8.54254773639960e-07 -6.94387190402998e-03 2.21205919799366e-03 8.62065354643248e-30 1.82068317583021e-25 4.66654446724567e-27 1.00000022238451e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4893 1.79626922999998e-07 8.54602225528616e-07 -6.93653469958750e-03 2.21225081144362e-03 8.62252947765626e-30 1.82059109350188e-25 4.84275801458695e-27 1.00000022237326e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4894 1.79663633999998e-07 8.54949752837688e-07 -6.92919787311679e-03 2.21244952597061e-03 8.62439654816877e-30 1.82049559773293e-25 5.01895338801404e-27 1.00000022236160e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4895 1.79700344999998e-07 8.55297355212954e-07 -6.92186143837335e-03 2.21265534082889e-03 8.62625490034668e-30 1.82039668888181e-25 5.19512992643945e-27 1.00000022234952e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4896 1.79737055999998e-07 8.55645032305936e-07 -6.91452540911123e-03 2.21286825524609e-03 8.62810467661958e-30 1.82029436731978e-25 5.37128696884658e-27 1.00000022233702e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4897 1.79773766999998e-07 8.55992783773891e-07 -6.90718979908295e-03 2.21308826842319e-03 8.62994601946618e-30 1.82018863343092e-25 5.54742385429220e-27 1.00000022232411e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4898 1.79810477999998e-07 8.56340609279824e-07 -6.89985462203946e-03 2.21331537953457e-03 8.63177907140874e-30 1.82007948761209e-25 5.72353992190885e-27 1.00000022231078e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4899 1.79847188999998e-07 8.56688508492482e-07 -6.89251989173007e-03 2.21354958772792e-03 8.63360397500958e-30 1.81996693027297e-25 5.89963451090741e-27 1.00000022229704e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4900 1.79883899999998e-07 8.57036481086358e-07 -6.88518562190244e-03 2.21379089212436e-03 8.63542087286688e-30 1.81985096183605e-25 6.07570696057947e-27 1.00000022228287e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4901 1.79920610999998e-07 8.57384526741693e-07 -6.87785182630247e-03 2.21403929181834e-03 8.63722990761083e-30 1.81973158273659e-25 6.25175661029984e-27 1.00000022226829e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4902 1.79957321999998e-07 8.57732645144476e-07 -6.87051851867431e-03 2.21429478587772e-03 8.63903122189987e-30 1.81960879342268e-25 6.42778279952903e-27 1.00000022225330e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4903 1.79994032999998e-07 8.58080835986447e-07 -6.86318571276026e-03 2.21455737334373e-03 8.64082495841723e-30 1.81948259435519e-25 6.60378486781566e-27 1.00000022223789e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4904 1.80030743999998e-07 8.58429098965095e-07 -6.85585342230074e-03 2.21482705323097e-03 8.64261125986478e-30 1.81935298600780e-25 6.77976215479898e-27 1.00000022222206e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4905 1.80067454999998e-07 8.58777433783662e-07 -6.84852166103423e-03 2.21510382452746e-03 8.64439026895910e-30 1.81921996886698e-25 6.95571400021130e-27 1.00000022220581e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4906 1.80104165999998e-07 8.59125840151140e-07 -6.84119044269724e-03 2.21538768619459e-03 8.64616212843062e-30 1.81908354343197e-25 7.13163974388045e-27 1.00000022218915e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4907 1.80140876999998e-07 8.59474317782275e-07 -6.83385978102424e-03 2.21567863716715e-03 8.64792698101654e-30 1.81894371021484e-25 7.30753872573228e-27 1.00000022217207e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4908 1.80177587999998e-07 8.59822866397563e-07 -6.82652968974759e-03 2.21597667635334e-03 8.64968496945649e-30 1.81880046974041e-25 7.48341028579308e-27 1.00000022215458e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4909 1.80214298999998e-07 8.60171485723255e-07 -6.81920018259752e-03 2.21628180263477e-03 8.65143623649046e-30 1.81865382254630e-25 7.65925376419206e-27 1.00000022213667e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4910 1.80251009999998e-07 8.60520175491354e-07 -6.81187127330208e-03 2.21659401486643e-03 8.65318092485424e-30 1.81850376918294e-25 7.83506850116382e-27 1.00000022211834e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4911 1.80287720999998e-07 8.60868935439613e-07 -6.80454297558707e-03 2.21691331187676e-03 8.65491917727429e-30 1.81835031021349e-25 8.01085383705078e-27 1.00000022209960e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4912 1.80324431999998e-07 8.61217765311540e-07 -6.79721530317598e-03 2.21723969246758e-03 8.65665113646474e-30 1.81819344621394e-25 8.18660911230569e-27 1.00000022208044e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4913 1.80361142999998e-07 8.61566664856390e-07 -6.78988826978997e-03 2.21757315541418e-03 8.65837694512321e-30 1.81803317777303e-25 8.36233366749405e-27 1.00000022206087e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4914 1.80397853999998e-07 8.61915633829173e-07 -6.78256188914779e-03 2.21791369946522e-03 8.66009674592708e-30 1.81786950549228e-25 8.53802684329657e-27 1.00000022204088e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4915 1.80434564999998e-07 8.62264671990645e-07 -6.77523617496576e-03 2.21826132334285e-03 8.66181068152927e-30 1.81770242998599e-25 8.71368798051167e-27 1.00000022202047e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4916 1.80471275999998e-07 8.62613779107312e-07 -6.76791114095766e-03 2.21861602574261e-03 8.66351889455376e-30 1.81753195188122e-25 8.88931642005789e-27 1.00000022199965e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4917 1.80507986999998e-07 8.62962954951426e-07 -6.76058680083476e-03 2.21897780533350e-03 8.66522152759222e-30 1.81735807181782e-25 9.06491150297638e-27 1.00000022197841e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4918 1.80544697999998e-07 8.63312199300987e-07 -6.75326316830571e-03 2.21934666075797e-03 8.66691872319965e-30 1.81718079044838e-25 9.24047257043335e-27 1.00000022195676e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4919 1.80581408999998e-07 8.63661511939737e-07 -6.74594025707649e-03 2.21972259063192e-03 8.66861062389147e-30 1.81700010843827e-25 9.41599896372252e-27 1.00000022193469e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4920 1.80618119999998e-07 8.64010892657160e-07 -6.73861808085039e-03 2.22010559354470e-03 8.67029737213893e-30 1.81681602646562e-25 9.59149002426758e-27 1.00000022191221e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4921 1.80654830999998e-07 8.64360341248484e-07 -6.73129665332793e-03 2.22049566805913e-03 8.67197911036489e-30 1.81662854522131e-25 9.76694509362466e-27 1.00000022188931e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4922 1.80691541999998e-07 8.64709857514673e-07 -6.72397598820683e-03 2.22089281271149e-03 8.67365598094095e-30 1.81643766540899e-25 9.94236351348478e-27 1.00000022186600e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4923 1.80728252999998e-07 8.65059441262427e-07 -6.71665609918195e-03 2.22129702601153e-03 8.67532812618198e-30 1.81624338774505e-25 1.01177446256763e-26 1.00000022184227e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4924 1.80764963999998e-07 8.65409092304183e-07 -6.70933699994523e-03 2.22170830644249e-03 8.67699568834400e-30 1.81604571295863e-25 1.02930877721673e-26 1.00000022181812e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4925 1.80801674999998e-07 8.65758810458108e-07 -6.70201870418564e-03 2.22212665246109e-03 8.67865880962030e-30 1.81584464179164e-25 1.04683922950683e-26 1.00000022179357e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4926 1.80838385999998e-07 8.66108595548096e-07 -6.69470122558914e-03 2.22255206249753e-03 8.68031763213606e-30 1.81564017499872e-25 1.06436575366344e-26 1.00000022176859e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4927 1.80875096999998e-07 8.66458447403772e-07 -6.68738457783864e-03 2.22298453495552e-03 8.68197229794579e-30 1.81543231334724e-25 1.08188828392678e-26 1.00000022174321e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4928 1.80911807999998e-07 8.66808365860480e-07 -6.68006877461391e-03 2.22342406821227e-03 8.68362294902856e-30 1.81522105761732e-25 1.09940675455205e-26 1.00000022171740e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4929 1.80948518999998e-07 8.67158350759287e-07 -6.67275382959155e-03 2.22387066061849e-03 8.68526972728565e-30 1.81500640860184e-25 1.11692109980963e-26 1.00000022169119e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4930 1.80985229999998e-07 8.67508401946976e-07 -6.66543975644495e-03 2.22432431049840e-03 8.68691277453741e-30 1.81478836710637e-25 1.13443125398538e-26 1.00000022166455e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4931 1.81021940999998e-07 8.67858519276043e-07 -6.65812656884423e-03 2.22478501614975e-03 8.68855223251759e-30 1.81456693394924e-25 1.15193715138084e-26 1.00000022163751e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4932 1.81058651999998e-07 8.68208702604696e-07 -6.65081428045617e-03 2.22525277584383e-03 8.69018824287109e-30 1.81434210996151e-25 1.16943872631350e-26 1.00000022161005e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4933 1.81095362999997e-07 8.68558951796847e-07 -6.64350290494420e-03 2.22572758782542e-03 8.69182094714922e-30 1.81411389598694e-25 1.18693591311703e-26 1.00000022158217e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4934 1.81132073999997e-07 8.68909266722113e-07 -6.63619245596830e-03 2.22620945031289e-03 8.69345048680675e-30 1.81388229288203e-25 1.20442864614154e-26 1.00000022155389e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4935 1.81168784999997e-07 8.69259647255808e-07 -6.62888294718498e-03 2.22669836149812e-03 8.69507700319909e-30 1.81364730151600e-25 1.22191685975380e-26 1.00000022152519e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4936 1.81205495999997e-07 8.69610093278942e-07 -6.62157439224723e-03 2.22719431954655e-03 8.69670063757708e-30 1.81340892277078e-25 1.23940048833754e-26 1.00000022149607e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4937 1.81242206999997e-07 8.69960604678215e-07 -6.61426680480446e-03 2.22769732259721e-03 8.69832153108496e-30 1.81316715754100e-25 1.25687946629361e-26 1.00000022146654e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4938 1.81278917999997e-07 8.70311181346011e-07 -6.60696019850243e-03 2.22820736876265e-03 8.69993982475694e-30 1.81292200673401e-25 1.27435372804031e-26 1.00000022143660e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4939 1.81315628999997e-07 8.70661823180397e-07 -6.59965458698324e-03 2.22872445612903e-03 8.70155565951242e-30 1.81267347126987e-25 1.29182320801356e-26 1.00000022140624e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4940 1.81352339999997e-07 8.71012530085119e-07 -6.59234998388524e-03 2.22924858275608e-03 8.70316917615234e-30 1.81242155208133e-25 1.30928784066722e-26 1.00000022137547e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4941 1.81389050999997e-07 8.71363301969590e-07 -6.58504640284302e-03 2.22977974667710e-03 8.70478051535781e-30 1.81216625011384e-25 1.32674756047327e-26 1.00000022134429e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
