timestamp_utc,F_drag_nN,V_min_V,P_at_Vmin_mW,P_at_100V_mW,P_at_200V_mW,P_at_300V_mW,feasible_at_300V
2024-07-26T04:20:00+00:00,7.4846,145.1,30.729,25.510,36.076,44.184,1
2024-07-26T04:25:00+00:00,5.8474,128.3,22.571,19.930,28.185,34.519,1
2024-07-26T04:30:00+00:00,4.8361,116.6,17.802,16.483,23.310,28.549,1
2024-07-26T04:35:00+00:00,4.4651,112.1,16.111,15.219,21.522,26.359,1
2024-07-26T04:40:00+00:00,4.3807,111.0,15.731,14.931,21.115,25.861,1
2024-07-26T04:45:00+00:00,4.1548,108.1,14.724,14.161,20.027,24.527,1
2024-07-26T04:50:00+00:00,3.6892,101.9,12.691,12.574,17.782,21.779,1
2024-07-26T04:55:00+00:00,3.2528,100.0,11.086,11.086,15.678,19.202,1
2024-07-26T05:00:00+00:00,3.2196,100.0,10.973,10.973,15.519,19.006,1
2024-07-26T05:05:00+00:00,3.8719,104.4,13.482,13.197,18.663,22.857,1
2024-07-26T05:10:00+00:00,5.2452,121.5,19.703,17.877,25.282,30.964,1
2024-07-26T05:15:00+00:00,6.9919,140.2,28.222,23.831,33.702,41.276,1
2024-07-26T05:20:00+00:00,8.7145,156.6,37.165,29.702,42.004,51.445,1
2024-07-26T05:25:00+00:00,10.2980,170.2,45.791,35.099,49.637,60.793,1
2024-07-26T05:30:00+00:00,11.6439,181.0,53.390,39.686,56.124,68.737,1
2024-07-26T05:35:00+00:00,12.4219,186.9,57.886,42.338,59.874,73.331,1
2024-07-26T05:40:00+00:00,12.2456,185.6,56.861,41.737,59.024,72.290,1
2024-07-26T05:45:00+00:00,11.0708,176.5,50.125,37.732,53.362,65.354,1
2024-07-26T05:50:00+00:00,9.2735,161.5,40.169,31.607,44.699,54.744,1
2024-07-26T05:55:00+00:00,7.3507,143.8,30.043,25.053,35.431,43.393,1
2024-07-26T06:00:00+00:00,5.7553,127.2,22.127,19.616,27.741,33.976,1
2024-07-26T06:05:00+00:00,4.8064,116.3,17.665,16.382,23.167,28.374,1
2024-07-26T06:10:00+00:00,4.4808,112.3,16.182,15.272,21.598,26.452,1
2024-07-26T06:15:00+00:00,4.3989,111.2,15.813,14.993,21.203,25.968,1
2024-07-26T06:20:00+00:00,4.1475,108.0,14.691,14.136,19.991,24.484,1
2024-07-26T06:25:00+00:00,3.6673,101.6,12.597,12.499,17.677,21.649,1
2024-07-26T06:30:00+00:00,3.2471,100.0,11.067,11.067,15.651,19.169,1
2024-07-26T06:35:00+00:00,3.2576,100.0,11.103,11.103,15.702,19.230,1
2024-07-26T06:40:00+00:00,3.9649,105.6,13.888,13.514,19.111,23.406,1
2024-07-26T06:45:00+00:00,5.3726,122.9,20.303,18.312,25.896,31.716,1
2024-07-26T06:50:00+00:00,7.1143,141.5,28.840,24.247,34.291,41.998,1
2024-07-26T06:55:00+00:00,8.8200,157.5,37.729,30.061,42.513,52.068,1
2024-07-26T07:00:00+00:00,10.3942,171.0,46.326,35.426,50.100,61.360,1
2024-07-26T07:05:00+00:00,11.7183,181.6,53.817,39.939,56.483,69.177,1
2024-07-26T07:10:00+00:00,12.4414,187.1,57.999,42.404,59.968,73.446,1
2024-07-26T07:15:00+00:00,12.1879,185.2,56.526,41.540,58.746,71.949,1
2024-07-26T07:20:00+00:00,10.9494,175.5,49.439,37.319,52.777,64.638,1
2024-07-26T07:25:00+00:00,9.1237,160.2,39.360,31.096,43.977,53.860,1
2024-07-26T07:30:00+00:00,7.2101,142.4,29.327,24.574,34.753,42.564,1
2024-07-26T07:35:00+00:00,5.6604,126.2,21.672,19.292,27.283,33.415,1
2024-07-26T07:40:00+00:00,4.7748,115.9,17.520,16.274,23.015,28.187,1
2024-07-26T07:45:00+00:00,4.4938,112.4,16.241,15.316,21.661,26.529,1
2024-07-26T07:50:00+00:00,4.4144,111.4,15.883,15.046,21.278,26.060,1
2024-07-26T07:55:00+00:00,4.1397,107.9,14.657,14.109,19.954,24.438,1
2024-07-26T08:00:00+00:00,3.6490,101.3,12.519,12.437,17.588,21.541,1
2024-07-26T08:05:00+00:00,3.2501,100.0,11.077,11.077,15.666,19.186,1
2024-07-26T08:10:00+00:00,3.3088,100.0,11.277,11.277,15.949,19.533,1
2024-07-26T08:15:00+00:00,4.0731,107.0,14.363,13.882,19.633,24.045,1
2024-07-26T08:20:00+00:00,5.5120,124.5,20.964,18.786,26.568,32.539,1
2024-07-26T08:25:00+00:00,7.2422,142.7,29.490,24.683,34.908,42.753,1
2024-07-26T08:30:00+00:00,8.9243,158.4,38.287,30.417,43.016,52.683,1
2024-07-26T08:35:00+00:00,10.4803,171.7,46.806,35.720,50.516,61.869,1
2024-07-26T08:40:00+00:00,11.7757,182.0,54.147,40.135,56.760,69.516,1
2024-07-26T08:45:00+00:00,12.4406,187.1,57.994,42.401,59.964,73.441,1
2024-07-26T08:50:00+00:00,12.1095,184.6,56.071,41.273,58.368,71.486,1
2024-07-26T08:55:00+00:00,10.8103,174.4,48.656,36.845,52.106,63.817,1
2024-07-26T09:00:00+00:00,8.9605,158.8,38.482,30.540,43.190,52.897,1
2024-07-26T09:05:00+00:00,7.0604,140.9,28.568,24.064,34.031,41.680,1
2024-07-26T09:10:00+00:00,5.5601,125.1,21.193,18.950,26.800,32.823,1
2024-07-26T09:15:00+00:00,4.7388,115.5,17.355,16.151,22.841,27.975,1
2024-07-26T09:20:00+00:00,4.5007,112.5,16.272,15.340,21.693,26.569,1
2024-07-26T09:25:00+00:00,4.4227,111.5,15.920,15.074,21.318,26.109,1
2024-07-26T09:30:00+00:00,4.1278,107.8,14.604,14.069,19.896,24.368,1
2024-07-26T09:35:00+00:00,3.6316,101.1,12.444,12.377,17.504,21.438,1
2024-07-26T09:40:00+00:00,3.2586,100.0,11.106,11.106,15.707,19.237,1
2024-07-26T09:45:00+00:00,3.3703,100.0,11.487,11.487,16.245,19.896,1
2024-07-26T09:50:00+00:00,4.1949,108.6,14.902,14.297,20.220,24.764,1
2024-07-26T09:55:00+00:00,5.6635,126.2,21.687,19.303,27.299,33.434,1
2024-07-26T10:00:00+00:00,7.3786,144.1,30.186,25.148,35.565,43.558,1
2024-07-26T10:05:00+00:00,9.0329,159.4,38.870,30.787,43.539,53.324,1
2024-07-26T10:10:00+00:00,10.5636,172.4,47.271,36.004,50.917,62.360,1
2024-07-26T10:15:00+00:00,11.8193,182.3,54.397,40.284,56.970,69.773,1
2024-07-26T10:20:00+00:00,12.4182,186.9,57.864,42.325,59.856,73.308,1
2024-07-26T10:25:00+00:00,12.0104,183.8,55.499,40.935,57.891,70.902,1
2024-07-26T10:30:00+00:00,10.6552,173.1,47.784,36.316,51.358,62.901,1
2024-07-26T10:35:00+00:00,8.7855,157.2,37.544,29.943,42.346,51.864,1
2024-07-26T10:40:00+00:00,6.9024,139.3,27.771,23.525,33.270,40.747,1
2024-07-26T10:45:00+00:00,5.4539,123.9,20.688,18.588,26.288,32.196,1
2024-07-26T10:50:00+00:00,4.6968,114.9,17.163,16.008,22.639,27.726,1
2024-07-26T10:55:00+00:00,4.4990,112.5,16.264,15.334,21.685,26.559,1
2024-07-26T11:00:00+00:00,4.4209,111.5,15.912,15.068,21.309,26.098,1
2024-07-26T11:05:00+00:00,4.1076,107.5,14.515,14.000,19.799,24.249,1
2024-07-26T11:10:00+00:00,3.6111,100.8,12.356,12.308,17.406,21.318,1
2024-07-26T11:15:00+00:00,3.2698,100.0,11.144,11.144,15.760,19.303,1
2024-07-26T11:20:00+00:00,3.4389,100.0,11.721,11.721,16.576,20.301,1
2024-07-26T11:25:00+00:00,4.3268,110.3,15.490,14.747,20.855,25.542,1
2024-07-26T11:30:00+00:00,5.8259,128.0,22.467,19.856,28.081,34.392,1
2024-07-26T11:35:00+00:00,7.5253,145.5,30.938,25.648,36.272,44.424,1
2024-07-26T11:40:00+00:00,9.1500,160.4,39.501,31.186,44.103,54.015,1
2024-07-26T11:45:00+00:00,10.6500,173.1,47.756,36.298,51.334,62.871,1
2024-07-26T11:50:00+00:00,11.8568,182.6,54.613,40.411,57.150,69.995,1
2024-07-26T11:55:00+00:00,12.3791,186.6,57.636,42.191,59.668,73.078,1
2024-07-26T12:00:00+00:00,11.8908,182.9,54.808,40.527,57.314,70.195,1
2024-07-26T12:05:00+00:00,10.4846,171.7,46.830,35.734,50.536,61.894,1
2024-07-26T12:10:00+00:00,8.6012,155.6,36.562,29.315,41.458,50.776,1
2024-07-26T12:15:00+00:00,6.7390,137.7,26.952,22.969,32.482,39.783,1
2024-07-26T12:20:00+00:00,5.3438,122.6,20.167,18.213,25.757,31.546,1
2024-07-26T12:25:00+00:00,4.6488,114.4,16.944,15.844,22.407,27.443,1
2024-07-26T12:30:00+00:00,4.4876,112.4,16.213,15.295,21.630,26.492,1
2024-07-26T12:35:00+00:00,4.4070,111.3,15.849,15.020,21.242,26.016,1
2024-07-26T12:40:00+00:00,4.0771,107.1,14.380,13.896,19.652,24.068,1
2024-07-26T12:45:00+00:00,3.5843,100.4,12.242,12.216,17.277,21.159,1
2024-07-26T12:50:00+00:00,3.2797,100.0,11.178,11.178,15.808,19.361,1
2024-07-26T12:55:00+00:00,3.5116,100.0,11.969,11.969,16.926,20.730,1
2024-07-26T13:00:00+00:00,4.4658,112.1,16.114,15.221,21.526,26.363,1
2024-07-26T13:05:00+00:00,5.9960,129.9,23.289,20.436,28.901,35.396,1
2024-07-26T13:10:00+00:00,7.6818,147.0,31.744,26.182,37.027,45.348,1
2024-07-26T13:15:00+00:00,9.2787,161.6,40.197,31.624,44.724,54.775,1
2024-07-26T13:20:00+00:00,10.7448,173.9,48.288,36.621,51.791,63.430,1
2024-07-26T13:25:00+00:00,11.8948,182.9,54.832,40.541,57.334,70.219,1
2024-07-26T13:30:00+00:00,12.3316,186.3,57.360,42.030,59.439,72.798,1
2024-07-26T13:35:00+00:00,11.7570,181.9,54.039,40.071,56.670,69.406,1
2024-07-26T13:40:00+00:00,10.3001,170.2,45.802,35.106,49.647,60.805,1
2024-07-26T13:45:00+00:00,8.4088,153.8,35.543,28.660,40.531,49.640,1
2024-07-26T13:50:00+00:00,6.5738,136.0,26.128,22.405,31.686,38.807,1
2024-07-26T13:55:00+00:00,5.2337,121.3,19.649,17.838,25.227,30.896,1
2024-07-26T14:00:00+00:00,4.5977,113.7,16.711,15.670,22.161,27.142,1
2024-07-26T14:05:00+00:00,4.4673,112.1,16.121,15.226,21.532,26.372,1
2024-07-26T14:10:00+00:00,4.3805,111.0,15.730,14.930,21.114,25.859,1
2024-07-26T14:15:00+00:00,4.0350,106.5,14.195,13.753,19.449,23.820,1
2024-07-26T14:20:00+00:00,3.5497,100.0,12.098,12.098,17.110,20.955,1
2024-07-26T14:25:00+00:00,3.2857,100.0,11.198,11.198,15.837,19.396,1
2024-07-26T14:30:00+00:00,3.5843,100.4,12.242,12.216,17.276,21.159,1
2024-07-26T14:35:00+00:00,4.6085,113.9,16.761,15.707,22.213,27.206,1
2024-07-26T14:40:00+00:00,6.1714,131.8,24.144,21.034,29.747,36.432,1
2024-07-26T14:45:00+00:00,7.8461,148.6,32.595,26.742,37.819,46.318,1
2024-07-26T14:50:00+00:00,9.4189,162.8,40.958,32.102,45.399,55.603,1
2024-07-26T14:55:00+00:00,10.8515,174.7,48.887,36.985,52.305,64.060,1
2024-07-26T15:00:00+00:00,11.9390,183.3,55.086,40.691,57.546,70.480,1
2024-07-26T15:05:00+00:00,12.2828,185.9,57.076,41.863,59.203,72.509,1
2024-07-26T15:10:00+00:00,11.6176,180.8,53.239,39.596,55.997,68.582,1
2024-07-26T15:15:00+00:00,10.1091,168.6,44.743,34.455,48.726,59.677,1
2024-07-26T15:20:00+00:00,8.2114,152.0,34.503,27.987,39.579,48.475,1
2024-07-26T15:25:00+00:00,6.4085,134.3,25.309,21.842,30.889,37.831,1
2024-07-26T15:30:00+00:00,5.1270,120.1,19.150,17.474,24.712,30.266,1
2024-07-26T15:35:00+00:00,4.5472,113.1,16.482,15.498,21.918,26.844,1
2024-07-26T15:40:00+00:00,4.4411,111.8,16.003,15.136,21.406,26.217,1
2024-07-26T15:45:00+00:00,4.3431,110.5,15.563,14.803,20.934,25.639,1
2024-07-26T15:50:00+00:00,3.9817,105.8,13.961,13.571,19.192,23.505,1
2024-07-26T15:55:00+00:00,3.5066,100.0,11.951,11.951,16.902,20.700,1
2024-07-26T16:00:00+00:00,3.2864,100.0,11.201,11.201,15.840,19.400,1
2024-07-26T16:05:00+00:00,3.6543,101.4,12.541,12.455,17.614,21.573,1
2024-07-26T16:10:00+00:00,4.7503,115.6,17.408,16.190,22.897,28.043,1
2024-07-26T16:15:00+00:00,6.3485,133.6,25.013,21.637,30.600,37.477,1
2024-07-26T16:20:00+00:00,8.0172,150.2,33.486,27.325,38.643,47.328,1
2024-07-26T16:25:00+00:00,9.5697,164.1,41.779,32.616,46.126,56.493,1
2024-07-26T16:30:00+00:00,10.9697,175.7,49.554,37.388,52.875,64.758,1
2024-07-26T16:35:00+00:00,11.9927,183.7,55.396,40.874,57.805,70.797,1
2024-07-26T16:40:00+00:00,12.2385,185.6,56.819,41.712,58.990,72.248,1
2024-07-26T16:45:00+00:00,11.4794,179.7,52.448,39.125,55.331,67.766,1
2024-07-26T16:50:00+00:00,9.9189,167.0,43.693,33.806,47.809,58.554,1
2024-07-26T16:55:00+00:00,8.0161,150.2,33.480,27.321,38.638,47.322,1
2024-07-26T17:00:00+00:00,6.2470,132.6,24.515,21.292,30.111,36.878,1
2024-07-26T17:05:00+00:00,5.0254,118.9,18.677,17.128,24.223,29.667,1
2024-07-26T17:10:00+00:00,4.5001,112.5,16.269,15.338,21.691,26.565,1
2024-07-26T17:15:00+00:00,4.4127,111.4,15.875,15.040,21.269,26.050,1
2024-07-26T17:20:00+00:00,4.2985,110.0,15.363,14.650,20.719,25.375,1
2024-07-26T17:25:00+00:00,3.9199,105.0,13.691,13.360,18.894,23.140,1
2024-07-26T17:30:00+00:00,3.4561,100.0,11.779,11.779,16.659,20.403,1
2024-07-26T17:35:00+00:00,3.2816,100.0,11.185,11.185,15.818,19.373,1
2024-07-26T17:40:00+00:00,3.7204,102.3,12.826,12.680,17.933,21.963,1
2024-07-26T17:45:00+00:00,4.8883,117.3,18.042,16.661,23.562,28.857,1
2024-07-26T17:50:00+00:00,6.5225,135.5,25.873,22.231,31.439,38.505,1
2024-07-26T17:55:00+00:00,8.1908,151.8,34.395,27.917,39.480,48.353,1
2024-07-26T18:00:00+00:00,9.7301,165.4,42.656,33.163,46.899,57.440,1
2024-07-26T18:05:00+00:00,11.0993,176.7,50.287,37.830,53.499,65.523,1
2024-07-26T18:10:00+00:00,12.0556,184.2,55.760,41.089,58.109,71.168,1
2024-07-26T18:15:00+00:00,12.2020,185.3,56.607,41.588,58.814,72.032,1
2024-07-26T18:20:00+00:00,11.3481,178.7,51.700,38.678,54.698,66.992,1
2024-07-26T18:25:00+00:00,9.7355,165.5,42.686,33.182,46.926,57.472,1
2024-07-26T18:30:00+00:00,7.8287,148.4,32.505,26.683,37.735,46.215,1
2024-07-26T18:35:00+00:00,6.0953,130.9,23.773,20.774,29.379,35.982,1
2024-07-26T18:40:00+00:00,4.9328,117.8,18.248,16.812,23.776,29.120,1
2024-07-26T18:45:00+00:00,4.4579,112.0,16.079,15.194,21.488,26.317,1
2024-07-26T18:50:00+00:00,4.3845,111.1,15.748,14.944,21.133,25.883,1
2024-07-26T18:55:00+00:00,4.2505,109.3,15.149,14.487,20.487,25.092,1
2024-07-26T19:00:00+00:00,3.8535,104.1,13.402,13.134,18.574,22.749,1
2024-07-26T19:05:00+00:00,3.4016,100.0,11.593,11.593,16.396,20.081,1
2024-07-26T19:10:00+00:00,3.2729,100.0,11.155,11.155,15.776,19.321,1
2024-07-26T19:15:00+00:00,3.7821,103.1,13.092,12.891,18.230,22.327,1
2024-07-26T19:20:00+00:00,5.0204,118.8,18.653,17.111,24.198,29.637,1
2024-07-26T19:25:00+00:00,6.6904,137.2,26.708,22.803,32.248,39.495,1
2024-07-26T19:30:00+00:00,8.3625,153.4,35.298,28.502,40.308,49.367,1
2024-07-26T19:35:00+00:00,9.8951,166.8,43.562,33.725,47.695,58.414,1
2024-07-26T19:40:00+00:00,11.2385,177.8,51.076,38.304,54.170,66.344,1
2024-07-26T19:45:00+00:00,12.1281,184.7,56.179,41.336,58.458,71.596,1
2024-07-26T19:50:00+00:00,12.1733,185.1,56.441,41.490,58.676,71.863,1
2024-07-26T19:55:00+00:00,11.2264,177.7,51.008,38.263,54.112,66.273,1
2024-07-26T20:00:00+00:00,9.5634,164.0,41.745,32.595,46.096,56.456,1
2024-07-26T20:05:00+00:00,7.6534,146.7,31.598,26.085,36.890,45.181,1
2024-07-26T20:10:00+00:00,5.9571,129.5,23.101,20.303,28.713,35.166,1
2024-07-26T20:15:00+00:00,4.8533,116.8,17.881,16.542,23.393,28.651,1
2024-07-26T20:20:00+00:00,4.4243,111.6,15.927,15.079,21.325,26.118,1
2024-07-26T20:25:00+00:00,4.3582,110.7,15.630,14.854,21.007,25.728,1
2024-07-26T20:30:00+00:00,4.2014,108.7,14.931,14.320,20.251,24.802,1
2024-07-26T20:35:00+00:00,3.7867,103.2,13.112,12.906,18.252,22.354,1
2024-07-26T20:40:00+00:00,3.3471,100.0,11.408,11.408,16.133,19.759,1
2024-07-26T20:45:00+00:00,3.2637,100.0,11.123,11.123,15.731,19.266,1
2024-07-26T20:50:00+00:00,3.8408,103.9,13.347,13.091,18.513,22.674,1
2024-07-26T20:55:00+00:00,5.1456,120.3,19.237,17.538,24.802,30.376,1
2024-07-26T21:00:00+00:00,6.8493,138.8,27.504,23.344,33.014,40.434,1
2024-07-26T21:05:00+00:00,8.5286,154.9,36.177,29.068,41.108,50.347,1
2024-07-26T21:10:00+00:00,10.0596,168.2,44.470,34.286,48.488,59.385,1
2024-07-26T21:15:00+00:00,11.3812,178.9,51.888,38.790,54.858,67.187,1
2024-07-26T21:20:00+00:00,12.2074,185.3,56.639,41.606,58.840,72.064,1
2024-07-26T21:25:00+00:00,12.1531,184.9,56.324,41.421,58.579,71.744,1
2024-07-26T21:30:00+00:00,11.1141,176.8,50.371,37.880,53.570,65.610,1
2024-07-26T21:35:00+00:00,9.4034,162.6,40.873,32.049,45.325,55.511,1
2024-07-26T21:40:00+00:00,7.4925,145.2,30.769,25.537,36.114,44.231,1
2024-07-26T21:45:00+00:00,5.8346,128.1,22.509,19.886,28.123,34.444,1
2024-07-26T21:50:00+00:00,4.7890,116.1,17.585,16.322,23.083,28.271,1
2024-07-26T21:55:00+00:00,4.4020,111.3,15.827,15.003,21.218,25.986,1
2024-07-26T22:00:00+00:00,4.3374,110.5,15.537,14.783,20.906,25.605,1
2024-07-26T22:05:00+00:00,4.1537,108.1,14.719,14.157,20.021,24.520,1
2024-07-26T22:10:00+00:00,3.7217,102.3,12.831,12.685,17.939,21.970,1
2024-07-26T22:15:00+00:00,3.2964,100.0,11.235,11.235,15.889,19.460,1
2024-07-26T22:20:00+00:00,3.2579,100.0,11.104,11.104,15.703,19.233,1
2024-07-26T22:25:00+00:00,3.8999,104.7,13.604,13.292,18.798,23.023,1
2024-07-26T22:30:00+00:00,5.2648,121.7,19.795,17.944,25.377,31.080,1
2024-07-26T22:35:00+00:00,6.9974,140.3,28.249,23.849,33.728,41.308,1
2024-07-26T22:40:00+00:00,8.6853,156.3,37.010,29.602,41.863,51.272,1
2024-07-26T22:45:00+00:00,10.2190,169.6,45.352,34.829,49.256,60.326,1
2024-07-26T22:50:00+00:00,11.5218,180.0,52.691,39.270,55.536,68.017,1
2024-07-26T22:55:00+00:00,12.2871,185.9,57.101,41.878,59.224,72.534,1
2024-07-26T23:00:00+00:00,12.1379,184.8,56.236,41.370,58.505,71.654,1
2024-07-26T23:05:00+00:00,11.0115,176.0,49.790,37.530,53.076,65.004,1
2024-07-26T23:10:00+00:00,9.2546,161.4,40.067,31.542,44.608,54.633,1
2024-07-26T23:15:00+00:00,7.3449,143.7,30.014,25.034,35.403,43.359,1
2024-07-26T23:20:00+00:00,5.7280,126.9,21.996,19.523,27.609,33.814,1
2024-07-26T23:25:00+00:00,4.7404,115.5,17.362,16.157,22.849,27.984,1
2024-07-26T23:30:00+00:00,4.3922,111.2,15.783,14.970,21.171,25.929,1
2024-07-26T23:35:00+00:00,4.3246,110.3,15.480,14.739,20.845,25.529,1
2024-07-26T23:40:00+00:00,4.1111,107.5,14.531,14.012,19.816,24.269,1
2024-07-26T23:45:00+00:00,3.6615,101.5,12.572,12.480,17.649,21.615,1
2024-07-26T23:50:00+00:00,3.2518,100.0,11.083,11.083,15.674,19.196,1
2024-07-26T23:55:00+00:00,3.2589,100.0,11.107,11.107,15.708,19.239,1
2024-07-27T00:00:00+00:00,3.9633,105.6,13.880,13.508,19.103,23.396,1
2024-07-27T00:05:00+00:00,4.8990,117.4,18.091,16.697,23.614,28.921,1
2024-07-27T00:10:00+00:00,6.6309,136.6,26.412,22.600,31.961,39.144,1
2024-07-27T00:15:00+00:00,8.3303,153.1,35.128,28.392,40.152,49.176,1
2024-07-27T00:20:00+00:00,9.8892,166.8,43.530,33.705,47.666,58.379,1
2024-07-27T00:25:00+00:00,11.2050,177.5,50.886,38.190,54.009,66.147,1
2024-07-27T00:30:00+00:00,11.9440,183.3,55.115,40.709,57.571,70.509,1
2024-07-27T00:35:00+00:00,11.7300,181.7,53.884,39.979,56.539,69.246,1
2024-07-27T00:40:00+00:00,10.5352,172.2,47.113,35.907,50.780,62.193,1
2024-07-27T00:45:00+00:00,8.7392,156.8,37.297,29.786,42.123,51.590,1
2024-07-27T00:50:00+00:00,6.8299,138.6,27.406,23.278,32.920,40.319,1
2024-07-27T00:55:00+00:00,5.2503,121.5,19.727,17.894,25.307,30.994,1
2024-07-27T01:00:00+00:00,4.3064,110.1,15.399,14.678,20.757,25.422,1
2024-07-27T01:05:00+00:00,3.9672,105.6,13.898,13.521,19.122,23.420,1
2024-07-27T01:10:00+00:00,3.8700,104.3,13.473,13.190,18.654,22.846,1
2024-07-27T01:15:00+00:00,3.6283,101.0,12.430,12.366,17.488,21.419,1
2024-07-27T01:20:00+00:00,3.1871,100.0,10.863,10.863,15.362,18.814,1
2024-07-27T01:25:00+00:00,2.8194,100.0,9.609,9.609,13.590,16.644,1
2024-07-27T01:30:00+00:00,2.8737,100.0,9.795,9.795,13.852,16.965,1
2024-07-27T01:35:00+00:00,3.6072,100.7,12.339,12.294,17.387,21.294,1
2024-07-27T01:40:00+00:00,5.0312,119.0,18.704,17.148,24.251,29.701,1
2024-07-27T01:45:00+00:00,6.7806,138.1,27.159,23.110,32.683,40.028,1
2024-07-27T01:50:00+00:00,8.4828,154.5,35.934,28.912,40.887,50.077,1
2024-07-27T01:55:00+00:00,10.0422,168.1,44.373,34.227,48.404,59.283,1
2024-07-27T02:00:00+00:00,11.3372,178.6,51.638,38.641,54.646,66.927,1
2024-07-27T02:05:00+00:00,12.0128,183.8,55.513,40.943,57.902,70.916,1
2024-07-27T02:10:00+00:00,11.7050,181.5,53.740,39.894,56.419,69.098,1
2024-07-27T02:15:00+00:00,10.4290,171.3,46.520,35.545,50.268,61.566,1
2024-07-27T02:20:00+00:00,8.5928,155.5,36.518,29.287,41.418,50.726,1
2024-07-27T02:25:00+00:00,6.6874,137.2,26.694,22.793,32.234,39.478,1
2024-07-27T02:30:00+00:00,5.1505,120.4,19.259,17.554,24.825,30.405,1
2024-07-27T02:35:00+00:00,4.2645,109.5,15.211,14.534,20.555,25.174,1
2024-07-27T02:40:00+00:00,3.9617,105.6,13.874,13.503,19.096,23.387,1
2024-07-27T02:45:00+00:00,3.8610,104.2,13.434,13.159,18.610,22.793,1
2024-07-27T02:50:00+00:00,3.5949,100.6,12.287,12.252,17.328,21.222,1
2024-07-27T02:55:00+00:00,3.1447,100.0,10.718,10.718,15.158,18.564,1
2024-07-27T03:00:00+00:00,2.7984,100.0,9.538,9.538,13.488,16.520,1
2024-07-27T03:05:00+00:00,2.8998,100.0,9.883,9.883,13.977,17.119,1
2024-07-27T03:10:00+00:00,3.6934,101.9,12.709,12.588,17.802,21.803,1
2024-07-27T03:15:00+00:00,5.1633,120.5,19.319,17.598,24.887,30.480,1
2024-07-27T03:20:00+00:00,6.9254,139.6,27.886,23.604,33.381,40.883,1
2024-07-27T03:25:00+00:00,8.6279,155.8,36.704,29.406,41.587,50.933,1
2024-07-27T03:30:00+00:00,10.1863,169.3,45.170,34.718,49.098,60.133,1
2024-07-27T03:35:00+00:00,11.4587,179.5,52.330,39.054,55.231,67.644,1
2024-07-27T03:40:00+00:00,12.0716,184.3,55.852,41.143,58.185,71.262,1
2024-07-27T03:45:00+00:00,11.6748,181.2,53.567,39.791,56.273,68.920,1
2024-07-27T03:50:00+00:00,10.3238,170.4,45.934,35.186,49.761,60.945,1
2024-07-27T03:55:00+00:00,8.4515,154.2,35.769,28.805,40.736,49.892,1
2024-07-27T04:00:00+00:00,6.5526,135.8,26.022,22.333,31.584,38.682,1
2024-07-27T04:05:00+00:00,5.0600,119.3,18.837,17.246,24.389,29.871,1
2024-07-27T04:10:00+00:00,4.2306,109.1,15.060,14.419,20.392,24.974,1
2024-07-27T04:15:00+00:00,3.9610,105.6,13.871,13.500,19.092,23.383,1
2024-07-27T04:20:00+00:00,3.8546,104.1,13.406,13.138,18.579,22.755,1
2024-07-27T04:25:00+00:00,3.5649,100.1,12.159,12.150,17.183,21.045,1
2024-07-27T04:30:00+00:00,3.1078,100.0,10.592,10.592,14.980,18.347,1
2024-07-27T04:35:00+00:00,2.7852,100.0,9.493,9.493,13.425,16.442,1
2024-07-27T04:40:00+00:00,2.9348,100.0,10.003,10.003,14.146,17.325,1
2024-07-27T04:45:00+00:00,3.7863,103.2,13.110,12.905,18.250,22.351,1
2024-07-27T04:50:00+00:00,5.2944,122.0,19.934,18.045,25.519,31.254,1
2024-07-27T04:55:00+00:00,7.0628,141.0,28.579,24.072,34.043,41.694,1
2024-07-27T05:00:00+00:00,8.7640,157.0,37.429,29.870,42.243,51.737,1
2024-07-27T05:05:00+00:00,10.3195,170.4,45.910,35.172,49.740,60.919,1
2024-07-27T05:10:00+00:00,11.5663,180.4,52.945,39.421,55.750,68.280,1
2024-07-27T05:15:00+00:00,12.1149,184.6,56.103,41.291,58.395,71.518,1
2024-07-27T05:20:00+00:00,11.6328,180.9,53.326,39.648,56.071,68.672,1
2024-07-27T05:25:00+00:00,10.2141,169.5,45.325,34.813,49.233,60.297,1
2024-07-27T05:30:00+00:00,8.3115,152.9,35.029,28.328,40.062,49.065,1
2024-07-27T05:35:00+00:00,6.4221,134.4,25.377,21.888,30.955,37.912,1
2024-07-27T05:40:00+00:00,4.9756,118.3,18.446,16.958,23.983,29.373,1
2024-07-27T05:45:00+00:00,4.2027,108.7,14.937,14.324,20.257,24.810,1
2024-07-27T05:50:00+00:00,3.9641,105.6,13.884,13.511,19.107,23.401,1
2024-07-27T05:55:00+00:00,3.8495,104.1,13.384,13.120,18.555,22.725,1
2024-07-27T06:00:00+00:00,3.5371,100.0,12.056,12.056,17.049,20.881,1
2024-07-27T06:05:00+00:00,3.0764,100.0,10.485,10.485,14.828,18.161,1
2024-07-27T06:10:00+00:00,2.7800,100.0,9.475,9.475,13.400,16.411,1
2024-07-27T06:15:00+00:00,2.9793,100.0,10.154,10.154,14.360,17.588,1
2024-07-27T06:20:00+00:00,3.8872,104.6,13.548,13.249,18.736,22.947,1
2024-07-27T06:25:00+00:00,5.4265,123.6,20.558,18.495,26.156,32.035,1
2024-07-27T06:30:00+00:00,7.1926,142.2,29.238,24.514,34.669,42.460,1
2024-07-27T06:35:00+00:00,8.8878,158.1,38.092,30.292,42.840,52.468,1
