timestamp_utc,F_drag_nN,V_min_V,P_at_Vmin_mW,P_at_100V_mW,P_at_200V_mW,P_at_300V_mW,P_at_350V_mW,feasible_at_350V
2024-02-03T04:40:00+00:00,0.5045,100.0,1.720,1.720,2.432,2.978,3.217,1
2024-02-03T04:45:00+00:00,0.3973,100.0,1.354,1.354,1.915,2.345,2.533,1
2024-02-03T04:50:00+00:00,0.3673,100.0,1.252,1.252,1.770,2.168,2.342,1
2024-02-03T04:55:00+00:00,0.3599,100.0,1.227,1.227,1.735,2.124,2.295,1
2024-02-03T05:00:00+00:00,0.3329,100.0,1.135,1.135,1.605,1.965,2.123,1
2024-02-03T05:05:00+00:00,0.2862,100.0,0.975,0.975,1.379,1.689,1.825,1
2024-02-03T05:10:00+00:00,0.2531,100.0,0.863,0.863,1.220,1.494,1.614,1
2024-02-03T05:15:00+00:00,0.2668,100.0,0.909,0.909,1.286,1.575,1.701,1
2024-02-03T05:20:00+00:00,0.3522,100.0,1.200,1.200,1.697,2.079,2.245,1
2024-02-03T05:25:00+00:00,0.5228,100.0,1.782,1.782,2.520,3.086,3.334,1
2024-02-03T05:30:00+00:00,0.7584,100.0,2.585,2.585,3.655,4.477,4.836,1
2024-02-03T05:35:00+00:00,1.0198,100.0,3.476,3.476,4.915,6.020,6.502,1
2024-02-03T05:40:00+00:00,1.2861,100.0,4.384,4.384,6.199,7.592,8.201,1
2024-02-03T05:45:00+00:00,1.5367,100.0,5.238,5.238,7.407,9.072,9.799,1
2024-02-03T05:50:00+00:00,1.7121,100.0,5.835,5.835,8.252,10.107,10.917,1
2024-02-03T05:55:00+00:00,1.7206,100.0,5.864,5.864,8.293,10.157,10.971,1
2024-02-03T06:00:00+00:00,1.5212,100.0,5.185,5.185,7.332,8.980,9.700,1
2024-02-03T06:05:00+00:00,1.1826,100.0,4.030,4.030,5.700,6.981,7.540,1
2024-02-03T06:10:00+00:00,0.8304,100.0,2.830,2.830,4.003,4.902,5.295,1
2024-02-03T06:15:00+00:00,0.5659,100.0,1.929,1.929,2.728,3.341,3.608,1
2024-02-03T06:20:00+00:00,0.4224,100.0,1.440,1.440,2.036,2.493,2.693,1
2024-02-03T06:25:00+00:00,0.3721,100.0,1.268,1.268,1.794,2.197,2.373,1
2024-02-03T06:30:00+00:00,0.3626,100.0,1.236,1.236,1.748,2.140,2.312,1
2024-02-03T06:35:00+00:00,0.3439,100.0,1.172,1.172,1.658,2.030,2.193,1
2024-02-03T06:40:00+00:00,0.3005,100.0,1.024,1.024,1.448,1.774,1.916,1
2024-02-03T06:45:00+00:00,0.2585,100.0,0.881,0.881,1.246,1.526,1.649,1
2024-02-03T06:50:00+00:00,0.2539,100.0,0.865,0.865,1.224,1.499,1.619,1
2024-02-03T06:55:00+00:00,0.3133,100.0,1.068,1.068,1.510,1.849,1.997,1
2024-02-03T07:00:00+00:00,0.4562,100.0,1.555,1.555,2.199,2.693,2.909,1
2024-02-03T07:05:00+00:00,0.6751,100.0,2.301,2.301,3.254,3.985,4.304,1
2024-02-03T07:10:00+00:00,0.9318,100.0,3.176,3.176,4.491,5.501,5.941,1
2024-02-03T07:15:00+00:00,1.1984,100.0,4.084,4.084,5.776,7.074,7.641,1
2024-02-03T07:20:00+00:00,1.4586,100.0,4.971,4.971,7.030,8.610,9.300,1
2024-02-03T07:25:00+00:00,1.6680,100.0,5.685,5.685,8.040,9.847,10.636,1
2024-02-03T07:30:00+00:00,1.7399,100.0,5.930,5.930,8.387,10.271,11.094,1
2024-02-03T07:35:00+00:00,1.6065,100.0,5.475,5.475,7.743,9.483,10.243,1
2024-02-03T07:40:00+00:00,1.3015,100.0,4.436,4.436,6.273,7.683,8.298,1
2024-02-03T07:45:00+00:00,0.9414,100.0,3.209,3.209,4.538,5.557,6.003,1
2024-02-03T07:50:00+00:00,0.6414,100.0,2.186,2.186,3.092,3.787,4.090,1
2024-02-03T07:55:00+00:00,0.4587,100.0,1.563,1.563,2.211,2.708,2.925,1
2024-02-03T08:00:00+00:00,0.3825,100.0,1.304,1.304,1.844,2.258,2.439,1
2024-02-03T08:05:00+00:00,0.3652,100.0,1.245,1.245,1.760,2.156,2.329,1
2024-02-03T08:10:00+00:00,0.3530,100.0,1.203,1.203,1.701,2.084,2.251,1
2024-02-03T08:15:00+00:00,0.3158,100.0,1.076,1.076,1.522,1.864,2.013,1
2024-02-03T08:20:00+00:00,0.2686,100.0,0.915,0.915,1.295,1.586,1.713,1
2024-02-03T08:25:00+00:00,0.2480,100.0,0.845,0.845,1.196,1.464,1.582,1
2024-02-03T08:30:00+00:00,0.2836,100.0,0.966,0.966,1.367,1.674,1.808,1
2024-02-03T08:35:00+00:00,0.3977,100.0,1.355,1.355,1.917,2.348,2.536,1
2024-02-03T08:40:00+00:00,0.5950,100.0,2.028,2.028,2.868,3.513,3.794,1
2024-02-03T08:45:00+00:00,0.8439,100.0,2.876,2.876,4.068,4.982,5.381,1
2024-02-03T08:50:00+00:00,1.1092,100.0,3.781,3.781,5.347,6.548,7.073,1
2024-02-03T08:55:00+00:00,1.3745,100.0,4.685,4.685,6.625,8.114,8.764,1
2024-02-03T09:00:00+00:00,1.6089,100.0,5.484,5.484,7.755,9.498,10.259,1
2024-02-03T09:05:00+00:00,1.7366,100.0,5.919,5.919,8.370,10.252,11.073,1
2024-02-03T09:10:00+00:00,1.6723,100.0,5.700,5.700,8.061,9.872,10.663,1
2024-02-03T09:15:00+00:00,1.4134,100.0,4.817,4.817,6.813,8.344,9.012,1
2024-02-03T09:20:00+00:00,1.0582,100.0,3.607,3.607,5.100,6.247,6.747,1
2024-02-03T09:25:00+00:00,0.7298,100.0,2.487,2.487,3.518,4.308,4.653,1
2024-02-03T09:30:00+00:00,0.5072,100.0,1.729,1.729,2.445,2.994,3.234,1
2024-02-03T09:35:00+00:00,0.4001,100.0,1.364,1.364,1.929,2.362,2.551,1
2024-02-03T09:40:00+00:00,0.3692,100.0,1.258,1.258,1.780,2.180,2.354,1
2024-02-03T09:45:00+00:00,0.3601,100.0,1.227,1.227,1.736,2.126,2.296,1
2024-02-03T09:50:00+00:00,0.3310,100.0,1.128,1.128,1.595,1.954,2.111,1
2024-02-03T09:55:00+00:00,0.2826,100.0,0.963,0.963,1.362,1.668,1.802,1
2024-02-03T10:00:00+00:00,0.2489,100.0,0.848,0.848,1.200,1.469,1.587,1
2024-02-03T10:05:00+00:00,0.2629,100.0,0.896,0.896,1.267,1.552,1.676,1
2024-02-03T10:10:00+00:00,0.3488,100.0,1.189,1.189,1.681,2.059,2.224,1
2024-02-03T10:15:00+00:00,0.5205,100.0,1.774,1.774,2.509,3.073,3.319,1
2024-02-03T10:20:00+00:00,0.7573,100.0,2.581,2.581,3.650,4.471,4.829,1
2024-02-03T10:25:00+00:00,1.0198,100.0,3.476,3.476,4.916,6.020,6.503,1
2024-02-03T10:30:00+00:00,1.2871,100.0,4.387,4.387,6.204,7.598,8.207,1
2024-02-03T10:35:00+00:00,1.5377,100.0,5.241,5.241,7.412,9.078,9.805,1
2024-02-03T10:40:00+00:00,1.7114,100.0,5.833,5.833,8.249,10.103,10.912,1
2024-02-03T10:45:00+00:00,1.7164,100.0,5.850,5.850,8.273,10.132,10.944,1
2024-02-03T10:50:00+00:00,1.5144,100.0,5.162,5.162,7.300,8.940,9.657,1
2024-02-03T10:55:00+00:00,1.1771,100.0,4.012,4.012,5.674,6.949,7.506,1
2024-02-03T11:00:00+00:00,0.8291,100.0,2.826,2.826,3.996,4.894,5.287,1
2024-02-03T11:05:00+00:00,0.5682,100.0,1.937,1.937,2.739,3.354,3.623,1
2024-02-03T11:10:00+00:00,0.4262,100.0,1.453,1.453,2.055,2.516,2.718,1
2024-02-03T11:15:00+00:00,0.3761,100.0,1.282,1.282,1.813,2.220,2.398,1
2024-02-03T11:20:00+00:00,0.3655,100.0,1.246,1.246,1.762,2.158,2.331,1
2024-02-03T11:25:00+00:00,0.3449,100.0,1.176,1.176,1.663,2.036,2.199,1
2024-02-03T11:30:00+00:00,0.2995,100.0,1.021,1.021,1.443,1.768,1.910,1
2024-02-03T11:35:00+00:00,0.2561,100.0,0.873,0.873,1.234,1.512,1.633,1
2024-02-03T11:40:00+00:00,0.2508,100.0,0.855,0.855,1.209,1.480,1.599,1
2024-02-03T11:45:00+00:00,0.3102,100.0,1.057,1.057,1.495,1.831,1.978,1
2024-02-03T11:50:00+00:00,0.4535,100.0,1.546,1.546,2.186,2.677,2.892,1
2024-02-03T11:55:00+00:00,0.6733,100.0,2.295,2.295,3.245,3.975,4.293,1
2024-02-03T12:00:00+00:00,0.9310,100.0,3.173,3.173,4.487,5.496,5.936,1
2024-02-03T12:05:00+00:00,1.1982,100.0,4.084,4.084,5.775,7.073,7.640,1
2024-02-03T12:10:00+00:00,1.4585,100.0,4.971,4.971,7.030,8.610,9.300,1
2024-02-03T12:15:00+00:00,1.6672,100.0,5.682,5.682,8.036,9.842,10.631,1
2024-02-03T12:20:00+00:00,1.7366,100.0,5.919,5.919,8.371,10.252,11.073,1
2024-02-03T12:25:00+00:00,1.6001,100.0,5.453,5.453,7.712,9.446,10.202,1
2024-02-03T12:30:00+00:00,1.2945,100.0,4.412,4.412,6.239,7.642,8.254,1
2024-02-03T12:35:00+00:00,0.9374,100.0,3.195,3.195,4.518,5.534,5.977,1
2024-02-03T12:40:00+00:00,0.6417,100.0,2.187,2.187,3.093,3.788,4.091,1
2024-02-03T12:45:00+00:00,0.4620,100.0,1.575,1.575,2.227,2.728,2.946,1
2024-02-03T12:50:00+00:00,0.3871,100.0,1.319,1.319,1.866,2.285,2.468,1
2024-02-03T12:55:00+00:00,0.3699,100.0,1.261,1.261,1.783,2.183,2.358,1
2024-02-03T13:00:00+00:00,0.3565,100.0,1.215,1.215,1.718,2.105,2.273,1
2024-02-03T13:05:00+00:00,0.3175,100.0,1.082,1.082,1.530,1.874,2.025,1
2024-02-03T13:10:00+00:00,0.2686,100.0,0.915,0.915,1.295,1.585,1.713,1
2024-02-03T13:15:00+00:00,0.2468,100.0,0.841,0.841,1.189,1.457,1.574,1
2024-02-03T13:20:00+00:00,0.2818,100.0,0.960,0.960,1.358,1.663,1.797,1
2024-02-03T13:25:00+00:00,0.3959,100.0,1.350,1.350,1.908,2.337,2.525,1
2024-02-03T13:30:00+00:00,0.5937,100.0,2.023,2.023,2.862,3.505,3.786,1
2024-02-03T13:35:00+00:00,0.8433,100.0,2.874,2.874,4.065,4.978,5.377,1
2024-02-03T13:40:00+00:00,1.1091,100.0,3.780,3.780,5.346,6.548,7.072,1
2024-02-03T13:45:00+00:00,1.3745,100.0,4.685,4.685,6.625,8.114,8.764,1
2024-02-03T13:50:00+00:00,1.6082,100.0,5.481,5.481,7.752,9.494,10.254,1
2024-02-03T13:55:00+00:00,1.7340,100.0,5.910,5.910,8.358,10.236,11.056,1
2024-02-03T14:00:00+00:00,1.6666,100.0,5.680,5.680,8.033,9.839,10.627,1
2024-02-03T14:05:00+00:00,1.4056,100.0,4.791,4.791,6.775,8.298,8.963,1
2024-02-03T14:10:00+00:00,1.0516,100.0,3.584,3.584,5.069,6.208,6.705,1
2024-02-03T14:15:00+00:00,0.7270,100.0,2.478,2.478,3.504,4.292,4.636,1
2024-02-03T14:20:00+00:00,0.5085,100.0,1.733,1.733,2.451,3.002,3.243,1
2024-02-03T14:25:00+00:00,0.4039,100.0,1.377,1.377,1.947,2.385,2.576,1
2024-02-03T14:30:00+00:00,0.3742,100.0,1.275,1.275,1.804,2.209,2.386,1
2024-02-03T14:35:00+00:00,0.3649,100.0,1.244,1.244,1.759,2.154,2.327,1
2024-02-03T14:40:00+00:00,0.3349,100.0,1.141,1.141,1.614,1.977,2.135,1
2024-02-03T14:45:00+00:00,0.2850,100.0,0.972,0.972,1.374,1.683,1.818,1
2024-02-03T14:50:00+00:00,0.2500,100.0,0.852,0.852,1.205,1.476,1.594,1
2024-02-03T14:55:00+00:00,0.2631,100.0,0.897,0.897,1.268,1.553,1.678,1
2024-02-03T15:00:00+00:00,0.3489,100.0,1.189,1.189,1.682,2.060,2.225,1
2024-02-03T15:05:00+00:00,0.5206,100.0,1.775,1.775,2.510,3.074,3.320,1
2024-02-03T15:10:00+00:00,0.7577,100.0,2.582,2.582,3.652,4.473,4.831,1
2024-02-03T15:15:00+00:00,1.0206,100.0,3.478,3.478,4.919,6.025,6.508,1
2024-02-03T15:20:00+00:00,1.2880,100.0,4.390,4.390,6.208,7.603,8.213,1
2024-02-03T15:25:00+00:00,1.5382,100.0,5.243,5.243,7.414,9.081,9.808,1
2024-02-03T15:30:00+00:00,1.7103,100.0,5.829,5.829,8.243,10.096,10.905,1
2024-02-03T15:35:00+00:00,1.7121,100.0,5.835,5.835,8.252,10.107,10.917,1
2024-02-03T15:40:00+00:00,1.5068,100.0,5.136,5.136,7.263,8.895,9.608,1
2024-02-03T15:45:00+00:00,1.1686,100.0,3.983,3.983,5.632,6.898,7.451,1
2024-02-03T15:50:00+00:00,0.8230,100.0,2.805,2.805,3.967,4.859,5.248,1
2024-02-03T15:55:00+00:00,0.5664,100.0,1.930,1.930,2.730,3.344,3.612,1
2024-02-03T16:00:00+00:00,0.4280,100.0,1.459,1.459,2.063,2.527,2.729,1
2024-02-03T16:05:00+00:00,0.3800,100.0,1.295,1.295,1.831,2.243,2.423,1
2024-02-03T16:10:00+00:00,0.3703,100.0,1.262,1.262,1.785,2.186,2.361,1
2024-02-03T16:15:00+00:00,0.3496,100.0,1.192,1.192,1.685,2.064,2.229,1
2024-02-03T16:20:00+00:00,0.3035,100.0,1.034,1.034,1.463,1.792,1.935,1
2024-02-03T16:25:00+00:00,0.2592,100.0,0.883,0.883,1.249,1.530,1.653,1
2024-02-03T16:30:00+00:00,0.2532,100.0,0.863,0.863,1.220,1.495,1.614,1
2024-02-03T16:35:00+00:00,0.3124,100.0,1.065,1.065,1.506,1.844,1.992,1
2024-02-03T16:40:00+00:00,0.4559,100.0,1.554,1.554,2.197,2.691,2.907,1
2024-02-03T16:45:00+00:00,0.6757,100.0,2.303,2.303,3.257,3.989,4.308,1
2024-02-03T16:50:00+00:00,0.9333,100.0,3.181,3.181,4.498,5.509,5.951,1
2024-02-03T16:55:00+00:00,1.2004,100.0,4.091,4.091,5.786,7.087,7.654,1
2024-02-03T17:00:00+00:00,1.4606,100.0,4.978,4.978,7.040,8.623,9.313,1
2024-02-03T17:05:00+00:00,1.6684,100.0,5.686,5.686,8.042,9.849,10.638,1
2024-02-03T17:10:00+00:00,1.7350,100.0,5.913,5.913,8.363,10.242,11.063,1
2024-02-03T17:15:00+00:00,1.5942,100.0,5.434,5.434,7.684,9.411,10.165,1
2024-02-03T17:20:00+00:00,1.2854,100.0,4.381,4.381,6.196,7.588,8.196,1
2024-02-03T17:25:00+00:00,0.9284,100.0,3.164,3.164,4.475,5.481,5.920,1
2024-02-03T17:30:00+00:00,0.6361,100.0,2.168,2.168,3.066,3.755,4.056,1
2024-02-03T17:35:00+00:00,0.4606,100.0,1.570,1.570,2.220,2.719,2.937,1
2024-02-03T17:40:00+00:00,0.3889,100.0,1.325,1.325,1.874,2.296,2.480,1
2024-02-03T17:45:00+00:00,0.3734,100.0,1.273,1.273,1.800,2.204,2.381,1
2024-02-03T17:50:00+00:00,0.3607,100.0,1.229,1.229,1.739,2.129,2.300,1
2024-02-03T17:55:00+00:00,0.3218,100.0,1.097,1.097,1.551,1.900,2.052,1
2024-02-03T18:00:00+00:00,0.2728,100.0,0.930,0.930,1.315,1.610,1.739,1
2024-02-03T18:05:00+00:00,0.2508,100.0,0.855,0.855,1.209,1.480,1.599,1
2024-02-03T18:10:00+00:00,0.2859,100.0,0.974,0.974,1.378,1.688,1.823,1
2024-02-03T18:15:00+00:00,0.4006,100.0,1.365,1.365,1.931,2.365,2.554,1
2024-02-03T18:20:00+00:00,0.5985,100.0,2.040,2.040,2.885,3.533,3.816,1
2024-02-03T18:25:00+00:00,0.8477,100.0,2.889,2.889,4.086,5.004,5.405,1
2024-02-03T18:30:00+00:00,1.1132,100.0,3.794,3.794,5.366,6.572,7.098,1
2024-02-03T18:35:00+00:00,1.3784,100.0,4.698,4.698,6.644,8.137,8.789,1
2024-02-03T18:40:00+00:00,1.6114,100.0,5.492,5.492,7.767,9.513,10.275,1
2024-02-03T18:45:00+00:00,1.7352,100.0,5.914,5.914,8.364,10.244,11.064,1
2024-02-03T18:50:00+00:00,1.6641,100.0,5.672,5.672,8.021,9.823,10.611,1
2024-02-03T18:55:00+00:00,1.3984,100.0,4.766,4.766,6.740,8.255,8.917,1
2024-02-03T19:00:00+00:00,1.0417,100.0,3.550,3.550,5.021,6.149,6.642,1
2024-02-03T19:05:00+00:00,0.7183,100.0,2.448,2.448,3.462,4.240,4.580,1
2024-02-03T19:10:00+00:00,0.5034,100.0,1.716,1.716,2.427,2.972,3.210,1
2024-02-03T19:15:00+00:00,0.4025,100.0,1.372,1.372,1.940,2.376,2.567,1
2024-02-03T19:20:00+00:00,0.3753,100.0,1.279,1.279,1.809,2.216,2.393,1
2024-02-03T19:25:00+00:00,0.3675,100.0,1.253,1.253,1.772,2.170,2.344,1
2024-02-03T19:30:00+00:00,0.3382,100.0,1.153,1.153,1.630,1.997,2.157,1
2024-02-03T19:35:00+00:00,0.2890,100.0,0.985,0.985,1.393,1.706,1.843,1
2024-02-03T19:40:00+00:00,0.2545,100.0,0.867,0.867,1.227,1.502,1.623,1
2024-02-03T19:45:00+00:00,0.2682,100.0,0.914,0.914,1.293,1.583,1.710,1
2024-02-03T19:50:00+00:00,0.3550,100.0,1.210,1.210,1.711,2.096,2.264,1
2024-02-03T19:55:00+00:00,0.5275,100.0,1.798,1.798,2.543,3.114,3.364,1
2024-02-03T20:00:00+00:00,0.7643,100.0,2.605,2.605,3.684,4.512,4.874,1
2024-02-03T20:05:00+00:00,1.0266,100.0,3.499,3.499,4.948,6.061,6.546,1
2024-02-03T20:10:00+00:00,1.2936,100.0,4.409,4.409,6.235,7.637,8.249,1
2024-02-03T20:15:00+00:00,1.5434,100.0,5.260,5.260,7.439,9.111,9.841,1
2024-02-03T20:20:00+00:00,1.7139,100.0,5.842,5.842,8.261,10.118,10.928,1
2024-02-03T20:25:00+00:00,1.7126,100.0,5.837,5.837,8.255,10.110,10.920,1
2024-02-03T20:30:00+00:00,1.5028,100.0,5.122,5.122,7.243,8.871,9.582,1
2024-02-03T20:35:00+00:00,1.1602,100.0,3.954,3.954,5.592,6.849,7.398,1
2024-02-03T20:40:00+00:00,0.8131,100.0,2.771,2.771,3.919,4.800,5.185,1
2024-02-03T20:45:00+00:00,0.5583,100.0,1.903,1.903,2.691,3.296,3.560,1
2024-02-03T20:50:00+00:00,0.4233,100.0,1.443,1.443,2.040,2.499,2.699,1
2024-02-03T20:55:00+00:00,0.3781,100.0,1.289,1.289,1.823,2.232,2.411,1
2024-02-03T21:00:00+00:00,0.3704,100.0,1.262,1.262,1.785,2.186,2.362,1
2024-02-03T21:05:00+00:00,0.3510,100.0,1.196,1.196,1.692,2.072,2.238,1
2024-02-03T21:10:00+00:00,0.3061,100.0,1.043,1.043,1.475,1.807,1.952,1
2024-02-03T21:15:00+00:00,0.2630,100.0,0.896,0.896,1.268,1.552,1.677,1
2024-02-03T21:20:00+00:00,0.2582,100.0,0.880,0.880,1.244,1.524,1.646,1
2024-02-03T21:25:00+00:00,0.3189,100.0,1.087,1.087,1.537,1.883,2.034,1
2024-02-03T21:30:00+00:00,0.4639,100.0,1.581,1.581,2.236,2.739,2.958,1
2024-02-03T21:35:00+00:00,0.6840,100.0,2.331,2.331,3.297,4.038,4.361,1
2024-02-03T21:40:00+00:00,0.9409,100.0,3.207,3.207,4.535,5.555,6.000,1
2024-02-03T21:45:00+00:00,1.2076,100.0,4.116,4.116,5.821,7.129,7.700,1
2024-02-03T21:50:00+00:00,1.4673,100.0,5.001,5.001,7.072,8.662,9.356,1
2024-02-03T21:55:00+00:00,1.6739,100.0,5.705,5.705,8.068,9.881,10.673,1
2024-02-03T22:00:00+00:00,1.7381,100.0,5.924,5.924,8.378,10.260,11.082,1
2024-02-03T22:05:00+00:00,1.5933,100.0,5.430,5.430,7.680,9.406,10.159,1
2024-02-03T22:10:00+00:00,1.2799,100.0,4.362,4.362,6.169,7.556,8.161,1
2024-02-03T22:15:00+00:00,0.9197,100.0,3.134,3.134,4.433,5.429,5.864,1
2024-02-03T22:20:00+00:00,0.6269,100.0,2.137,2.137,3.022,3.701,3.998,1
2024-02-03T22:25:00+00:00,0.4535,100.0,1.546,1.546,2.186,2.677,2.892,1
2024-02-03T22:30:00+00:00,0.3842,100.0,1.310,1.310,1.852,2.268,2.450,1
2024-02-03T22:35:00+00:00,0.3706,100.0,1.263,1.263,1.786,2.188,2.363,1
2024-02-03T22:40:00+00:00,0.3594,100.0,1.225,1.225,1.732,2.121,2.291,1
2024-02-03T22:45:00+00:00,0.3220,100.0,1.097,1.097,1.552,1.901,2.053,1
2024-02-03T22:50:00+00:00,0.2747,100.0,0.936,0.936,1.324,1.622,1.752,1
2024-02-03T22:55:00+00:00,0.2546,100.0,0.868,0.868,1.227,1.503,1.623,1
2024-02-03T23:00:00+00:00,0.2916,100.0,0.994,0.994,1.406,1.722,1.860,1
2024-02-03T23:05:00+00:00,0.4084,100.0,1.392,1.392,1.969,2.411,2.604,1
2024-02-03T23:10:00+00:00,0.6075,100.0,2.070,2.070,2.928,3.586,3.873,1
2024-02-03T23:15:00+00:00,0.8563,100.0,2.919,2.919,4.128,5.055,5.460,1
2024-02-03T23:20:00+00:00,1.1212,100.0,3.821,3.821,5.404,6.619,7.149,1
2024-02-03T23:25:00+00:00,1.3859,100.0,4.724,4.724,6.680,8.181,8.837,1
2024-02-03T23:30:00+00:00,1.6181,100.0,5.515,5.515,7.799,9.552,10.317,1
2024-02-03T23:35:00+00:00,1.7398,100.0,5.930,5.930,8.386,10.271,11.094,1
2024-02-03T23:40:00+00:00,1.6654,100.0,5.676,5.676,8.027,9.831,10.619,1
2024-02-03T23:45:00+00:00,1.3959,100.0,4.758,4.758,6.728,8.240,8.901,1
2024-02-03T23:50:00+00:00,1.0354,100.0,3.529,3.529,4.991,6.113,6.602,1
2024-02-03T23:55:00+00:00,0.7100,100.0,2.420,2.420,3.422,4.191,4.527,1
2024-02-04T00:00:00+00:00,0.4956,100.0,1.689,1.689,2.389,2.926,3.160,1
2024-02-04T00:05:00+00:00,0.5256,100.0,1.791,1.791,2.533,3.103,3.351,1
2024-02-04T00:10:00+00:00,0.4993,100.0,1.702,1.702,2.406,2.947,3.183,1
2024-02-04T00:15:00+00:00,0.4947,100.0,1.686,1.686,2.385,2.921,3.155,1
2024-02-04T00:20:00+00:00,0.4609,100.0,1.571,1.571,2.221,2.721,2.939,1
2024-02-04T00:25:00+00:00,0.4002,100.0,1.364,1.364,1.929,2.362,2.552,1
2024-02-04T00:30:00+00:00,0.3569,100.0,1.217,1.217,1.720,2.107,2.276,1
2024-02-04T00:35:00+00:00,0.3755,100.0,1.280,1.280,1.810,2.217,2.394,1
2024-02-04T00:40:00+00:00,0.4861,100.0,1.657,1.657,2.343,2.870,3.100,1
2024-02-04T00:45:00+00:00,0.6969,100.0,2.375,2.375,3.359,4.114,4.444,1
2024-02-04T00:50:00+00:00,0.9744,100.0,3.321,3.321,4.696,5.752,6.213,1
2024-02-04T00:55:00+00:00,1.2738,100.0,4.341,4.341,6.140,7.519,8.122,1
2024-02-04T01:00:00+00:00,1.5755,100.0,5.370,5.370,7.594,9.300,10.046,1
2024-02-04T01:05:00+00:00,1.8552,100.0,6.323,6.323,8.942,10.952,11.829,1
2024-02-04T01:10:00+00:00,2.0417,100.0,6.959,6.959,9.841,12.053,13.018,1
2024-02-04T01:15:00+00:00,2.0317,100.0,6.925,6.925,9.793,11.994,12.955,1
2024-02-04T01:20:00+00:00,1.7878,100.0,6.093,6.093,8.617,10.554,11.399,1
2024-02-04T01:25:00+00:00,1.3959,100.0,4.757,4.757,6.728,8.240,8.900,1
2024-02-04T01:30:00+00:00,0.9980,100.0,3.401,3.401,4.810,5.891,6.363,1
2024-02-04T01:35:00+00:00,0.7036,100.0,2.398,2.398,3.391,4.154,4.486,1
2024-02-04T01:40:00+00:00,0.5478,100.0,1.867,1.867,2.640,3.234,3.493,1
2024-02-04T01:45:00+00:00,0.4992,100.0,1.701,1.701,2.406,2.947,3.183,1
2024-02-04T01:50:00+00:00,0.4948,100.0,1.687,1.687,2.385,2.921,3.155,1
2024-02-04T01:55:00+00:00,0.4737,100.0,1.614,1.614,2.283,2.796,3.020,1
2024-02-04T02:00:00+00:00,0.4186,100.0,1.427,1.427,2.018,2.471,2.669,1
2024-02-04T02:05:00+00:00,0.3650,100.0,1.244,1.244,1.759,2.155,2.327,1
2024-02-04T02:10:00+00:00,0.3603,100.0,1.228,1.228,1.737,2.127,2.297,1
2024-02-04T02:15:00+00:00,0.4393,100.0,1.497,1.497,2.117,2.593,2.801,1
2024-02-04T02:20:00+00:00,0.6200,100.0,2.113,2.113,2.989,3.660,3.953,1
2024-02-04T02:25:00+00:00,0.8820,100.0,3.006,3.006,4.251,5.207,5.624,1
2024-02-04T02:30:00+00:00,1.1776,100.0,4.014,4.014,5.676,6.952,7.509,1
2024-02-04T02:35:00+00:00,1.4795,100.0,5.043,5.043,7.131,8.734,9.434,1
2024-02-04T02:40:00+00:00,1.7709,100.0,6.036,6.036,8.536,10.454,11.292,1
2024-02-04T02:45:00+00:00,1.9983,100.0,6.811,6.811,9.632,11.797,12.742,1
2024-02-04T02:50:00+00:00,2.0618,100.0,7.027,7.027,9.938,12.171,13.146,1
2024-02-04T02:55:00+00:00,1.8905,100.0,6.443,6.443,9.112,11.160,12.055,1
2024-02-04T03:00:00+00:00,1.5322,100.0,5.222,5.222,7.385,9.045,9.770,1
2024-02-04T03:05:00+00:00,1.1212,100.0,3.821,3.821,5.404,6.619,7.149,1
2024-02-04T03:10:00+00:00,0.7842,100.0,2.673,2.673,3.780,4.629,5.000,1
2024-02-04T03:15:00+00:00,0.5829,100.0,1.987,1.987,2.809,3.441,3.717,1
2024-02-04T03:20:00+00:00,0.5044,100.0,1.719,1.719,2.431,2.978,3.216,1
2024-02-04T03:25:00+00:00,0.4928,100.0,1.679,1.679,2.375,2.909,3.142,1
2024-02-04T03:30:00+00:00,0.4818,100.0,1.642,1.642,2.322,2.844,3.072,1
2024-02-04T03:35:00+00:00,0.4361,100.0,1.486,1.486,2.102,2.575,2.781,1
2024-02-04T03:40:00+00:00,0.3770,100.0,1.285,1.285,1.817,2.225,2.404,1
2024-02-04T03:45:00+00:00,0.3524,100.0,1.201,1.201,1.699,2.080,2.247,1
2024-02-04T03:50:00+00:00,0.4017,100.0,1.369,1.369,1.936,2.371,2.561,1
2024-02-04T03:55:00+00:00,0.5499,100.0,1.874,1.874,2.651,3.246,3.506,1
2024-02-04T04:00:00+00:00,0.7916,100.0,2.698,2.698,3.815,4.673,5.047,1
2024-02-04T04:05:00+00:00,1.0817,100.0,3.687,3.687,5.214,6.386,6.897,1
2024-02-04T04:10:00+00:00,1.3832,100.0,4.715,4.715,6.667,8.166,8.820,1
2024-02-04T04:15:00+00:00,1.6810,100.0,5.729,5.729,8.102,9.923,10.719,1
2024-02-04T04:20:00+00:00,1.9380,100.0,6.605,6.605,9.341,11.441,12.358,1
2024-02-04T04:25:00+00:00,2.0660,100.0,7.042,7.042,9.958,12.196,13.174,1
2024-02-04T04:30:00+00:00,1.9726,100.0,6.723,6.723,9.508,11.645,12.578,1
2024-02-04T04:35:00+00:00,1.6634,100.0,5.669,5.669,8.018,9.820,10.606,1
2024-02-04T04:40:00+00:00,1.2540,100.0,4.274,4.274,6.044,7.403,7.996,1
