step,t,phi_body,Q_body,I_emit,I_body,I_escape,I_amb_e,I_amb_i,F_beam_N,F_beam_y_N,F_net_N,F_lorentz_z_N,F_lorentz_y_N,F_lorentz_beam_z_N,F_thrust_N,pct_body,pct_escape,pct_inflight,beam_escape_KE_mean
9300,3.413915e-07,8.849161e+00,5.503495e-12,3.453646e-04,0.000000e+00,3.414335e-04,3.165419e-04,0.000000e+00,1.453696e-08,4.731961e-13,1.166862e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453696e-08,0.0000,97.2179,2.7821,1.601438e+02
9400,3.450624e-07,8.985998e+00,5.588598e-12,3.451227e-04,0.000000e+00,3.443667e-04,3.219396e-04,0.000000e+00,1.465901e-08,7.312713e-14,1.229817e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.465901e-08,0.0000,97.2666,2.7334,1.600785e+02
9500,3.487333e-07,9.075459e+00,5.644235e-12,3.400425e-04,0.000000e+00,3.447901e-04,3.248860e-04,0.000000e+00,1.468027e-08,2.327657e-12,1.319503e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.468027e-08,0.0000,97.3425,2.6575,1.601489e+02
9600,3.524042e-07,9.146906e+00,5.688670e-12,3.414335e-04,0.000000e+00,3.425221e-04,3.293289e-04,0.000000e+00,1.457676e-08,6.883946e-12,1.277307e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.457676e-08,0.0000,97.3964,2.6036,1.599910e+02
9700,3.560750e-07,9.185748e+00,5.712826e-12,3.416452e-04,0.000000e+00,3.407985e-04,3.350646e-04,0.000000e+00,1.449025e-08,8.912013e-12,1.236071e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.449025e-08,0.0000,97.4383,2.5617,1.596984e+02
9800,3.597459e-07,9.208435e+00,5.726936e-12,3.446389e-04,0.000000e+00,3.414637e-04,3.407952e-04,0.000000e+00,1.452145e-08,-4.347027e-12,1.107876e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.452145e-08,0.0000,97.4672,2.5328,1.597677e+02
9900,3.634168e-07,9.207571e+00,5.726399e-12,3.433688e-04,0.000000e+00,3.435805e-04,3.435152e-04,0.000000e+00,1.461640e-08,2.202993e-12,1.074447e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.461640e-08,0.0000,97.5121,2.4879,1.598732e+02
10000,3.670877e-07,9.193364e+00,5.717563e-12,3.450622e-04,0.000000e+00,3.447901e-04,3.474692e-04,0.000000e+00,1.467217e-08,-4.635336e-12,1.081845e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.467217e-08,0.0000,97.5532,2.4468,1.599622e+02
10100,3.707585e-07,9.139948e+00,5.684343e-12,3.424919e-04,0.000000e+00,3.432479e-04,3.515416e-04,0.000000e+00,1.460520e-08,-5.132049e-12,9.932636e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.460520e-08,0.0000,97.5976,2.4024,1.599408e+02
10200,3.744294e-07,9.065130e+00,5.637812e-12,3.410102e-04,0.000000e+00,3.437922e-04,3.536859e-04,0.000000e+00,1.462470e-08,1.843307e-12,8.193727e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.462470e-08,0.0000,97.6501,2.3499,1.598612e+02
10300,3.781003e-07,8.978483e+00,5.583924e-12,3.398006e-04,0.000000e+00,3.411009e-04,3.544804e-04,0.000000e+00,1.450911e-08,-6.952704e-12,9.979226e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.450911e-08,0.0000,97.6938,2.3062,1.598349e+02
10400,3.817712e-07,8.921631e+00,5.548566e-12,3.418569e-04,0.000000e+00,3.386212e-04,3.514887e-04,0.000000e+00,1.441338e-08,-3.519998e-12,8.768905e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.441338e-08,0.0000,97.7153,2.2847,1.600346e+02
10500,3.854421e-07,8.903316e+00,5.537176e-12,3.446994e-04,0.000000e+00,3.432479e-04,3.478024e-04,0.000000e+00,1.461536e-08,1.879028e-12,9.193315e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.461536e-08,0.0000,97.7446,2.2554,1.601521e+02
10600,3.891129e-07,8.868438e+00,5.515484e-12,3.399820e-04,0.000000e+00,3.437015e-04,3.458911e-04,0.000000e+00,1.463408e-08,-1.336591e-12,9.597278e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.463408e-08,0.0000,97.7957,2.2043,1.601329e+02
10700,3.927838e-07,8.856018e+00,5.507760e-12,3.422802e-04,0.000000e+00,3.424012e-04,3.443845e-04,0.000000e+00,1.458376e-08,8.792454e-12,9.620125e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.458376e-08,0.0000,97.8296,2.1704,1.602423e+02
10800,3.964547e-07,8.866746e+00,5.514432e-12,3.404356e-04,0.000000e+00,3.404054e-04,3.386180e-04,0.000000e+00,1.449449e-08,-2.904179e-12,9.788690e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.449449e-08,0.0000,97.8617,2.1383,1.601556e+02
10900,4.001256e-07,8.862639e+00,5.511877e-12,3.375326e-04,0.000000e+00,3.418569e-04,3.382285e-04,0.000000e+00,1.455793e-08,2.712888e-12,1.046293e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455793e-08,0.0000,97.9112,2.0888,1.601841e+02
11000,4.037964e-07,8.902391e+00,5.536601e-12,3.413126e-04,0.000000e+00,3.391051e-04,3.345776e-04,0.000000e+00,1.444189e-08,-4.050423e-12,9.724577e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.444189e-08,0.0000,97.9320,2.0680,1.602058e+02
11100,4.074673e-07,8.983488e+00,5.587036e-12,3.417359e-04,0.000000e+00,3.394982e-04,3.279965e-04,0.000000e+00,1.446085e-08,-4.283697e-13,8.733834e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.446085e-08,0.0000,97.9522,2.0478,1.602544e+02
11200,4.111382e-07,9.058561e+00,5.633726e-12,3.407380e-04,0.000000e+00,3.415847e-04,3.280190e-04,0.000000e+00,1.454726e-08,2.732097e-12,9.264126e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.454726e-08,0.0000,97.9843,2.0157,1.602079e+02
11300,4.148091e-07,9.164452e+00,5.699582e-12,3.438224e-04,0.000000e+00,3.397401e-04,3.258824e-04,0.000000e+00,1.446531e-08,-2.796782e-12,1.004549e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.446531e-08,0.0000,97.9959,2.0041,1.601345e+02
11400,4.184799e-07,9.267652e+00,5.763765e-12,3.425524e-04,0.000000e+00,3.426128e-04,3.250681e-04,0.000000e+00,1.458126e-08,-4.285488e-12,1.068263e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.458126e-08,0.0000,98.0236,1.9764,1.599814e+02
11500,4.221508e-07,9.384305e+00,5.836314e-12,3.437922e-04,0.000000e+00,3.440341e-04,3.240287e-04,0.000000e+00,1.463754e-08,9.060517e-12,9.849172e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.463754e-08,0.0000,98.0513,1.9487,1.598990e+02
11600,4.258217e-07,9.486002e+00,5.899561e-12,3.418569e-04,0.000000e+00,3.421895e-04,3.246274e-04,0.000000e+00,1.455295e-08,2.599044e-12,1.080372e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455295e-08,0.0000,98.0786,1.9214,1.597618e+02
11700,4.294926e-07,9.579257e+00,5.957559e-12,3.440643e-04,0.000000e+00,3.425221e-04,3.282650e-04,0.000000e+00,1.456742e-08,-2.300466e-13,1.057553e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.456742e-08,0.0000,98.0980,1.9020,1.597579e+02
11800,4.331634e-07,9.666721e+00,6.011955e-12,3.450320e-04,0.000000e+00,3.438224e-04,3.302136e-04,0.000000e+00,1.461879e-08,-1.209250e-12,1.023046e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.461879e-08,0.0000,98.1183,1.8817,1.596752e+02
11900,4.368343e-07,9.749042e+00,6.063152e-12,3.422197e-04,0.000000e+00,3.427640e-04,3.282730e-04,0.000000e+00,1.456336e-08,7.107124e-12,1.016490e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.456336e-08,0.0000,98.1445,1.8555,1.594517e+02
12000,4.405052e-07,9.802443e+00,6.096364e-12,3.413126e-04,0.000000e+00,3.440946e-04,3.322652e-04,0.000000e+00,1.461284e-08,-6.013470e-12,9.533551e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.461284e-08,0.0000,98.1781,1.8219,1.592923e+02
12100,4.441761e-07,9.842262e+00,6.121128e-12,3.427338e-04,0.000000e+00,3.423709e-04,3.359877e-04,0.000000e+00,1.455142e-08,-1.235525e-12,1.081307e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455142e-08,0.0000,98.1996,1.8004,1.595554e+02
12200,4.478470e-07,9.871632e+00,6.139394e-12,3.420988e-04,0.000000e+00,3.414335e-04,3.371228e-04,0.000000e+00,1.451409e-08,-2.112384e-12,1.024778e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.451409e-08,0.0000,98.2194,1.7806,1.595944e+02
12300,4.515178e-07,9.876954e+00,6.142703e-12,3.413428e-04,0.000000e+00,3.453646e-04,3.404413e-04,0.000000e+00,1.467513e-08,-4.263298e-12,1.015041e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.467513e-08,0.0000,98.2554,1.7446,1.594682e+02
12400,4.551887e-07,9.874184e+00,6.140980e-12,3.425221e-04,0.000000e+00,3.374117e-04,3.429914e-04,0.000000e+00,1.432608e-08,3.894530e-13,1.052831e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.432608e-08,0.0000,98.2584,1.7416,1.592207e+02
12500,4.588596e-07,9.847487e+00,6.124377e-12,3.383491e-04,0.000000e+00,3.454554e-04,3.428721e-04,0.000000e+00,1.467566e-08,-1.797239e-12,1.140589e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.467566e-08,0.0000,98.3036,1.6964,1.594051e+02
12600,4.625305e-07,9.841515e+00,6.120663e-12,3.408287e-04,0.000000e+00,3.392563e-04,3.418406e-04,0.000000e+00,1.441006e-08,-9.658710e-13,1.012195e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.441006e-08,0.0000,98.3180,1.6820,1.593441e+02
12700,4.662013e-07,9.845587e+00,6.123195e-12,3.433386e-04,0.000000e+00,3.395587e-04,3.426487e-04,0.000000e+00,1.443132e-08,4.886274e-13,1.012750e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.443132e-08,0.0000,98.3248,1.6752,1.595440e+02
12800,4.698722e-07,9.825656e+00,6.110800e-12,3.389236e-04,0.000000e+00,3.429455e-04,3.423003e-04,0.000000e+00,1.457376e-08,-6.056501e-12,1.046096e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.457376e-08,0.0000,98.3574,1.6426,1.594982e+02
12900,4.735431e-07,9.852429e+00,6.127451e-12,3.431572e-04,0.000000e+00,3.410102e-04,3.386213e-04,0.000000e+00,1.448824e-08,-8.882485e-12,1.036925e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.448824e-08,0.0000,98.3690,1.6310,1.594319e+02
13000,4.772140e-07,9.842265e+00,6.121130e-12,3.394075e-04,0.000000e+00,3.393470e-04,3.411294e-04,0.000000e+00,1.441849e-08,5.117888e-12,9.655851e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.441849e-08,0.0000,98.3869,1.6131,1.594507e+02
13100,4.808848e-07,9.850506e+00,6.126255e-12,3.418871e-04,0.000000e+00,3.423709e-04,3.404910e-04,0.000000e+00,1.453854e-08,-3.930002e-12,1.065355e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453854e-08,0.0000,98.4064,1.5936,1.592708e+02
13200,4.845557e-07,9.895339e+00,6.154137e-12,3.443365e-04,0.000000e+00,3.406473e-04,3.367409e-04,0.000000e+00,1.446987e-08,-1.322150e-12,9.919792e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.446987e-08,0.0000,98.4122,1.5878,1.593651e+02
13300,4.882266e-07,9.930195e+00,6.175815e-12,3.424012e-04,0.000000e+00,3.426128e-04,3.364958e-04,0.000000e+00,1.455705e-08,4.377945e-12,8.490849e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.455705e-08,0.0000,98.4301,1.5699,1.594473e+02
13400,4.918975e-07,9.984410e+00,6.209533e-12,3.428548e-04,0.000000e+00,3.427036e-04,3.336697e-04,0.000000e+00,1.455695e-08,1.379306e-12,1.011658e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455695e-08,0.0000,98.4465,1.5535,1.593667e+02
13500,4.955684e-07,1.003651e+01,6.241937e-12,3.398913e-04,0.000000e+00,3.430060e-04,3.310637e-04,0.000000e+00,1.457833e-08,7.617757e-12,1.030179e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.457833e-08,0.0000,98.4726,1.5274,1.595483e+02
13600,4.992392e-07,1.010616e+01,6.285252e-12,3.436410e-04,0.000000e+00,3.419476e-04,3.318414e-04,0.000000e+00,1.452903e-08,-4.850382e-12,9.713134e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.452903e-08,0.0000,98.4835,1.5165,1.594527e+02
13700,5.029101e-07,1.016461e+01,6.321605e-12,3.406775e-04,0.000000e+00,3.425221e-04,3.307746e-04,0.000000e+00,1.454161e-08,9.486909e-13,1.037713e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.454161e-08,0.0000,98.5048,1.4952,1.591905e+02
13800,5.065810e-07,1.023652e+01,6.366324e-12,3.427640e-04,0.000000e+00,3.398913e-04,3.305820e-04,0.000000e+00,1.443018e-08,-7.337904e-13,1.016525e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.443018e-08,0.0000,98.5116,1.4884,1.591995e+02
13900,5.102519e-07,1.031423e+01,6.414657e-12,3.415847e-04,0.000000e+00,3.420383e-04,3.284180e-04,0.000000e+00,1.452715e-08,6.310312e-12,9.105059e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.452715e-08,0.0000,98.5281,1.4719,1.593294e+02
14000,5.139227e-07,1.039472e+01,6.464716e-12,3.430664e-04,0.000000e+00,3.421290e-04,3.294296e-04,0.000000e+00,1.452846e-08,1.469162e-12,1.123357e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.452846e-08,0.0000,98.5403,1.4597,1.592734e+02
14100,5.175936e-07,1.046212e+01,6.506634e-12,3.423709e-04,0.000000e+00,3.437317e-04,3.309517e-04,0.000000e+00,1.458441e-08,3.613138e-12,1.037449e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.458441e-08,0.0000,98.5588,1.4412,1.590080e+02
14200,5.212645e-07,1.054504e+01,6.558198e-12,3.436107e-04,0.000000e+00,3.430060e-04,3.295639e-04,0.000000e+00,1.455486e-08,7.421369e-12,1.006144e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455486e-08,0.0000,98.5714,1.4286,1.590380e+02
14300,5.249354e-07,1.060997e+01,6.598583e-12,3.427036e-04,0.000000e+00,3.411311e-04,3.317023e-04,0.000000e+00,1.447440e-08,1.354220e-12,1.105330e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.447440e-08,0.0000,98.5809,1.4191,1.590105e+02
14400,5.286062e-07,1.067980e+01,6.642013e-12,3.432781e-04,0.000000e+00,3.440341e-04,3.314472e-04,0.000000e+00,1.459582e-08,-4.261264e-12,1.073232e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.459582e-08,0.0000,98.5969,1.4031,1.589740e+02
14500,5.322771e-07,1.074503e+01,6.682577e-12,3.427036e-04,0.000000e+00,3.420685e-04,3.316533e-04,0.000000e+00,1.450462e-08,9.169787e-13,1.254973e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.450462e-08,0.0000,98.6086,1.3914,1.587989e+02
14600,5.359480e-07,1.081059e+01,6.723352e-12,3.435503e-04,0.000000e+00,3.425826e-04,3.324426e-04,0.000000e+00,1.451768e-08,-8.800976e-12,1.168656e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.451768e-08,0.0000,98.6192,1.3808,1.586211e+02
14700,5.396189e-07,1.087451e+01,6.763104e-12,3.469976e-04,0.000000e+00,3.444575e-04,3.361684e-04,0.000000e+00,1.460356e-08,-7.466455e-14,1.161793e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.460356e-08,0.0000,98.6254,1.3746,1.587585e+02
14800,5.432897e-07,1.090275e+01,6.780670e-12,3.424012e-04,0.000000e+00,3.446086e-04,3.376159e-04,0.000000e+00,1.460337e-08,4.811517e-12,1.185492e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.460337e-08,0.0000,98.6443,1.3557,1.586094e+02
14900,5.469606e-07,1.091896e+01,6.790752e-12,3.407078e-04,0.000000e+00,3.437922e-04,3.379614e-04,0.000000e+00,1.456881e-08,-4.253654e-12,1.182666e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.456881e-08,0.0000,98.6651,1.3349,1.586162e+02
15000,5.506315e-07,1.095413e+01,6.812626e-12,3.436410e-04,0.000000e+00,3.425221e-04,3.376821e-04,0.000000e+00,1.450082e-08,3.215073e-12,1.191692e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.450082e-08,0.0000,98.6744,1.3256,1.583037e+02
15100,5.543024e-07,1.099794e+01,6.839871e-12,3.438829e-04,0.000000e+00,3.424919e-04,3.364610e-04,0.000000e+00,1.450698e-08,-5.107467e-12,1.054928e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.450698e-08,0.0000,98.6828,1.3172,1.584604e+02
15200,5.579733e-07,1.101687e+01,6.851643e-12,3.418569e-04,0.000000e+00,3.438224e-04,3.386499e-04,0.000000e+00,1.456492e-08,5.318345e-13,1.245391e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.456492e-08,0.0000,98.6998,1.3002,1.585069e+02
15300,5.616441e-07,1.104308e+01,6.867945e-12,3.427036e-04,0.000000e+00,3.421593e-04,3.382626e-04,0.000000e+00,1.450319e-08,5.181029e-12,1.088361e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.450319e-08,0.0000,98.7100,1.2900,1.586903e+02
15400,5.653150e-07,1.109118e+01,6.897856e-12,3.433084e-04,0.000000e+00,3.411916e-04,3.351602e-04,0.000000e+00,1.446443e-08,4.522891e-12,1.160388e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.446443e-08,0.0000,98.7160,1.2840,1.587375e+02
15500,5.689859e-07,1.112790e+01,6.920698e-12,3.428548e-04,0.000000e+00,3.444575e-04,3.366322e-04,0.000000e+00,1.458755e-08,-9.722287e-12,1.250783e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.458755e-08,0.0000,98.7314,1.2686,1.584099e+02
15600,5.726568e-07,1.117797e+01,6.951833e-12,3.447901e-04,0.000000e+00,3.433084e-04,3.363087e-04,0.000000e+00,1.452893e-08,-3.355472e-12,1.179962e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.452893e-08,0.0000,98.7387,1.2613,1.581973e+02
15700,5.763276e-07,1.122436e+01,6.980683e-12,3.452134e-04,0.000000e+00,3.434596e-04,3.373541e-04,0.000000e+00,1.454263e-08,3.599493e-12,1.130394e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.454263e-08,0.0000,98.7452,1.2548,1.583583e+02
15800,5.799985e-07,1.126144e+01,7.003746e-12,3.417964e-04,0.000000e+00,3.433688e-04,3.355137e-04,0.000000e+00,1.453761e-08,1.666417e-12,1.226059e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453761e-08,0.0000,98.7599,1.2401,1.583279e+02
15900,5.836694e-07,1.132469e+01,7.043082e-12,3.441248e-04,0.000000e+00,3.437317e-04,3.334092e-04,0.000000e+00,1.454568e-08,5.389457e-12,1.252758e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.454568e-08,0.0000,98.7694,1.2306,1.581711e+02
16000,5.873403e-07,1.137629e+01,7.075173e-12,3.426733e-04,0.000000e+00,3.431269e-04,3.339312e-04,0.000000e+00,1.452912e-08,2.747272e-12,1.123859e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.452912e-08,0.0000,98.7809,1.2191,1.583690e+02
16100,5.910111e-07,1.143818e+01,7.113663e-12,3.427943e-04,0.000000e+00,3.452739e-04,3.323090e-04,0.000000e+00,1.461721e-08,8.640379e-12,1.214282e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.461721e-08,0.0000,98.7971,1.2029,1.583064e+02
16200,5.946820e-07,1.147461e+01,7.136322e-12,3.395284e-04,0.000000e+00,3.417057e-04,3.333557e-04,0.000000e+00,1.446205e-08,3.330584e-12,1.181702e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.446205e-08,0.0000,98.8122,1.1878,1.582135e+02
16300,5.983529e-07,1.153631e+01,7.174696e-12,3.417359e-04,0.000000e+00,3.407985e-04,3.312825e-04,0.000000e+00,1.442699e-08,-4.124894e-12,1.243367e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.442699e-08,0.0000,98.8197,1.1803,1.582886e+02
16400,6.020238e-07,1.159208e+01,7.209379e-12,3.392865e-04,0.000000e+00,3.406775e-04,3.298383e-04,0.000000e+00,1.441156e-08,-2.612708e-12,1.312841e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.441156e-08,0.0000,98.8325,1.1675,1.580585e+02
16500,6.056947e-07,1.164711e+01,7.243606e-12,3.420988e-04,0.000000e+00,3.406473e-04,3.327749e-04,0.000000e+00,1.441322e-08,8.296173e-12,1.275973e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.441322e-08,0.0000,98.8385,1.1615,1.581186e+02
16600,6.093655e-07,1.171059e+01,7.283086e-12,3.414335e-04,0.000000e+00,3.407682e-04,3.306785e-04,0.000000e+00,1.441425e-08,2.944774e-12,1.207029e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.441425e-08,0.0000,98.8462,1.1538,1.580335e+02
16700,6.130364e-07,1.178604e+01,7.330005e-12,3.424012e-04,0.000000e+00,3.415847e-04,3.296198e-04,0.000000e+00,1.444080e-08,1.959900e-12,1.345771e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.444080e-08,0.0000,98.8534,1.1466,1.578621e+02
16800,6.167073e-07,1.185180e+01,7.370908e-12,3.420081e-04,0.000000e+00,3.407078e-04,3.308654e-04,0.000000e+00,1.441470e-08,-1.084399e-12,1.297710e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.441470e-08,0.0000,98.8595,1.1405,1.581000e+02
16900,6.203782e-07,1.191328e+01,7.409143e-12,3.414637e-04,0.000000e+00,3.457577e-04,3.310479e-04,0.000000e+00,1.462795e-08,-7.140891e-13,1.310459e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.462795e-08,0.0000,98.8782,1.1218,1.581041e+02
17000,6.240490e-07,1.198469e+01,7.453550e-12,3.448808e-04,0.000000e+00,3.377745e-04,3.327838e-04,0.000000e+00,1.427351e-08,-2.499891e-12,1.238367e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.427351e-08,0.0000,98.8708,1.1292,1.577237e+02
17100,6.277199e-07,1.204810e+01,7.492986e-12,3.430060e-04,0.000000e+00,3.430967e-04,3.322630e-04,0.000000e+00,1.449498e-08,5.677300e-13,1.319450e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.449498e-08,0.0000,98.8797,1.1203,1.576568e+02
17200,6.313908e-07,1.209848e+01,7.524319e-12,3.401332e-04,0.000000e+00,3.438224e-04,3.315977e-04,0.000000e+00,1.452996e-08,6.299752e-13,1.261820e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.452996e-08,0.0000,98.8964,1.1036,1.577538e+02
17300,6.350617e-07,1.215943e+01,7.562229e-12,3.415242e-04,0.000000e+00,3.421895e-04,3.311967e-04,0.000000e+00,1.445676e-08,5.625129e-12,1.334803e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.445676e-08,0.0000,98.9063,1.0937,1.576632e+02
17400,6.387325e-07,1.220787e+01,7.592352e-12,3.387422e-04,0.000000e+00,3.407380e-04,3.305364e-04,0.000000e+00,1.439099e-08,-2.857780e-12,1.295630e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.439099e-08,0.0000,98.9188,1.0812,1.575691e+02
17500,6.424034e-07,1.225205e+01,7.619832e-12,3.426431e-04,0.000000e+00,3.403146e-04,3.351570e-04,0.000000e+00,1.437374e-08,4.282650e-12,1.401170e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.437374e-08,0.0000,98.9218,1.0782,1.575691e+02
17600,6.460743e-07,1.232654e+01,7.666154e-12,3.437317e-04,0.000000e+00,3.407985e-04,3.311130e-04,0.000000e+00,1.439828e-08,-1.162060e-12,1.426840e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.439828e-08,0.0000,98.9234,1.0766,1.576650e+02
17700,6.497452e-07,1.237568e+01,7.696715e-12,3.430362e-04,0.000000e+00,3.425826e-04,3.347109e-04,0.000000e+00,1.446671e-08,1.940212e-12,1.311236e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.446671e-08,0.0000,98.9304,1.0696,1.575107e+02
17800,6.534161e-07,1.242794e+01,7.729223e-12,3.432781e-04,0.000000e+00,3.440946e-04,3.344225e-04,0.000000e+00,1.454121e-08,-4.196746e-12,1.317914e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.454121e-08,0.0000,98.9400,1.0600,1.577529e+02
17900,6.570869e-07,1.248603e+01,7.765347e-12,3.433386e-04,0.000000e+00,3.436410e-04,3.334980e-04,0.000000e+00,1.451417e-08,-2.301243e-13,1.196634e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.451417e-08,0.0000,98.9483,1.0517,1.575795e+02
18000,6.607578e-07,1.252305e+01,7.788369e-12,3.423407e-04,0.000000e+00,3.416754e-04,3.360690e-04,0.000000e+00,1.442135e-08,2.581380e-12,1.435902e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.442135e-08,0.0000,98.9545,1.0455,1.573622e+02
18100,6.644287e-07,1.258003e+01,7.823808e-12,3.448808e-04,0.000000e+00,3.442760e-04,3.352266e-04,0.000000e+00,1.452534e-08,7.045669e-12,1.429740e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.452534e-08,0.0000,98.9607,1.0393,1.572473e+02
18200,6.680996e-07,1.261713e+01,7.846880e-12,3.400727e-04,0.000000e+00,3.442458e-04,3.337876e-04,0.000000e+00,1.452741e-08,-5.133968e-12,1.268660e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.452741e-08,0.0000,98.9767,1.0233,1.573144e+02
18300,6.717704e-07,1.266511e+01,7.876724e-12,3.438224e-04,0.000000e+00,3.406775e-04,3.356925e-04,0.000000e+00,1.437497e-08,8.304508e-12,1.391944e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.437497e-08,0.0000,98.9775,1.0225,1.572655e+02
18400,6.754413e-07,1.272163e+01,7.911873e-12,3.431874e-04,0.000000e+00,3.430664e-04,3.336123e-04,0.000000e+00,1.447738e-08,9.706232e-13,1.332605e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.447738e-08,0.0000,98.9844,1.0156,1.573034e+02
18500,6.791122e-07,1.276866e+01,7.941119e-12,3.401937e-04,0.000000e+00,3.425221e-04,3.322268e-04,0.000000e+00,1.445794e-08,3.399864e-12,1.344745e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.445794e-08,0.0000,98.9961,1.0039,1.573758e+02
18600,6.827831e-07,1.281653e+01,7.970890e-12,3.421593e-04,0.000000e+00,3.406473e-04,3.340490e-04,0.000000e+00,1.436549e-08,2.889763e-12,1.423237e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.436549e-08,0.0000,99.0000,1.0000,1.570924e+02
