step,t,phi_body,Q_body,I_emit,I_body,I_escape,I_amb_e,I_amb_i,F_beam_N,F_beam_y_N,F_net_N,F_lorentz_z_N,F_lorentz_y_N,F_lorentz_beam_z_N,F_thrust_N,pct_body,pct_escape,pct_inflight,beam_escape_KE_mean
9000,3.303789e-07,8.679578e+00,5.398028e-12,3.421593e-04,0.000000e+00,3.408892e-04,3.139049e-04,0.000000e+00,1.452286e-08,-3.893521e-10,1.035516e-10,7.091314e-13,-3.884055e-10,-5.356024e-12,1.452215e-08,0.0000,97.0739,2.9261,1.604639e+02
9100,3.340498e-07,8.858684e+00,5.509418e-12,3.420988e-04,0.000000e+00,3.415242e-04,3.117545e-04,0.000000e+00,1.453973e-08,-3.953933e-10,1.114347e-10,8.985414e-13,-3.891851e-10,-5.258691e-12,1.453883e-08,0.0000,97.1290,2.8710,1.602397e+02
9200,3.377207e-07,9.019327e+00,5.609326e-12,3.425826e-04,0.000000e+00,3.421895e-04,3.153664e-04,0.000000e+00,1.456580e-08,-3.841582e-10,1.115563e-10,1.042129e-12,-3.898433e-10,-5.250318e-12,1.456476e-08,0.0000,97.1830,2.8170,1.601879e+02
9300,3.413915e-07,9.191672e+00,5.716511e-12,3.453646e-04,0.000000e+00,3.415545e-04,3.161659e-04,0.000000e+00,1.452601e-08,-3.858432e-10,1.087115e-10,1.018749e-12,-3.925756e-10,-5.238987e-12,1.452499e-08,0.0000,97.2162,2.7838,1.599037e+02
9400,3.450624e-07,9.334432e+00,5.805297e-12,3.451227e-04,0.000000e+00,3.443667e-04,3.209361e-04,0.000000e+00,1.464284e-08,-3.898046e-10,1.209089e-10,9.904376e-13,-3.953148e-10,-5.297818e-12,1.464185e-08,0.0000,97.2649,2.7351,1.598407e+02
9500,3.487333e-07,9.418821e+00,5.857780e-12,3.400425e-04,0.000000e+00,3.446994e-04,3.257453e-04,0.000000e+00,1.466023e-08,-3.890103e-10,1.190805e-10,1.109040e-12,-3.937480e-10,-5.155638e-12,1.465912e-08,0.0000,97.3403,2.6597,1.599106e+02
9600,3.524042e-07,9.486822e+00,5.900072e-12,3.414335e-04,0.000000e+00,3.426431e-04,3.299127e-04,0.000000e+00,1.456549e-08,-3.824403e-10,1.196209e-10,1.261848e-12,-3.905217e-10,-5.042289e-12,1.456423e-08,0.0000,97.3949,2.6051,1.597431e+02
9700,3.560750e-07,9.513510e+00,5.916669e-12,3.416452e-04,0.000000e+00,3.405868e-04,3.371238e-04,0.000000e+00,1.446597e-08,-3.779592e-10,1.068659e-10,9.312471e-13,-3.923439e-10,-5.306617e-12,1.446503e-08,0.0000,97.4358,2.5642,1.594717e+02
9800,3.597459e-07,9.540956e+00,5.933739e-12,3.446389e-04,0.000000e+00,3.416149e-04,3.399890e-04,0.000000e+00,1.451206e-08,-3.939698e-10,1.068360e-10,6.971613e-13,-3.944482e-10,-5.368834e-12,1.451136e-08,0.0000,97.4655,2.5345,1.595389e+02
9900,3.634168e-07,9.517546e+00,5.919179e-12,3.433688e-04,0.000000e+00,3.437317e-04,3.473350e-04,0.000000e+00,1.460714e-08,-3.897463e-10,1.074553e-10,8.340105e-13,-3.950748e-10,-5.332978e-12,1.460630e-08,0.0000,97.5111,2.4889,1.596454e+02
10000,3.670877e-07,9.507090e+00,5.912676e-12,3.450622e-04,0.000000e+00,3.447598e-04,3.468337e-04,0.000000e+00,1.465536e-08,-3.976917e-10,9.194155e-11,1.008876e-12,-3.954462e-10,-5.433319e-12,1.465435e-08,0.0000,97.5521,2.4479,1.597429e+02
10100,3.707585e-07,9.448531e+00,5.876257e-12,3.424919e-04,0.000000e+00,3.430664e-04,3.524129e-04,0.000000e+00,1.458275e-08,-3.958217e-10,8.302841e-11,1.313627e-12,-3.950358e-10,-5.392697e-12,1.458144e-08,0.0000,97.5957,2.4043,1.597375e+02
10200,3.744294e-07,9.380532e+00,5.833967e-12,3.410102e-04,0.000000e+00,3.437619e-04,3.525307e-04,0.000000e+00,1.460880e-08,-3.901301e-10,8.577677e-11,1.360156e-12,-3.921772e-10,-5.475518e-12,1.460744e-08,0.0000,97.6480,2.3520,1.596570e+02
10300,3.781003e-07,9.308734e+00,5.789315e-12,3.398006e-04,0.000000e+00,3.412218e-04,3.519645e-04,0.000000e+00,1.449941e-08,-3.975251e-10,7.262439e-11,1.378858e-12,-3.899990e-10,-5.402290e-12,1.449803e-08,0.0000,97.6923,2.3077,1.596293e+02
10400,3.817712e-07,9.255362e+00,5.756121e-12,3.418569e-04,0.000000e+00,3.383491e-04,3.508993e-04,0.000000e+00,1.438702e-08,-3.899151e-10,6.762839e-11,1.699571e-12,-3.917622e-10,-5.311068e-12,1.438532e-08,0.0000,97.7126,2.2874,1.598253e+02
10500,3.854421e-07,9.243803e+00,5.748932e-12,3.446994e-04,0.000000e+00,3.434898e-04,3.466577e-04,0.000000e+00,1.461029e-08,-3.909902e-10,8.605762e-11,1.658856e-12,-3.933500e-10,-5.251827e-12,1.460863e-08,0.0000,97.7431,2.2569,1.599313e+02
10600,3.891129e-07,9.211110e+00,5.728600e-12,3.399820e-04,0.000000e+00,3.437619e-04,3.455208e-04,0.000000e+00,1.462137e-08,-3.937768e-10,7.879047e-11,1.786014e-12,-3.936663e-10,-5.192787e-12,1.461958e-08,0.0000,97.7945,2.2055,1.599160e+02
10700,3.927838e-07,9.208057e+00,5.726701e-12,3.422802e-04,0.000000e+00,3.422197e-04,3.427974e-04,0.000000e+00,1.456104e-08,-3.815569e-10,9.704826e-11,1.956337e-12,-3.908363e-10,-5.187812e-12,1.455908e-08,0.0000,97.8276,2.1724,1.600245e+02
10800,3.964547e-07,9.214924e+00,5.730972e-12,3.404356e-04,0.000000e+00,3.404356e-04,3.392723e-04,0.000000e+00,1.448062e-08,-3.906164e-10,7.706207e-11,1.784152e-12,-3.912989e-10,-5.290164e-12,1.447884e-08,0.0000,97.8598,2.1402,1.599386e+02
10900,4.001256e-07,9.227407e+00,5.738735e-12,3.375326e-04,0.000000e+00,3.418266e-04,3.354177e-04,0.000000e+00,1.454114e-08,-3.871595e-10,8.859805e-11,1.941365e-12,-3.891912e-10,-5.307700e-12,1.453920e-08,0.0000,97.9093,2.0907,1.599590e+02
11000,4.037964e-07,9.284529e+00,5.774261e-12,3.413126e-04,0.000000e+00,3.391958e-04,3.316349e-04,0.000000e+00,1.442977e-08,-3.899113e-10,8.385647e-11,2.028619e-12,-3.883142e-10,-5.303961e-12,1.442774e-08,0.0000,97.9305,2.0695,1.599694e+02
11100,4.074673e-07,9.368426e+00,5.826438e-12,3.417359e-04,0.000000e+00,3.394377e-04,3.275220e-04,0.000000e+00,1.444169e-08,-3.871435e-10,8.996786e-11,2.162067e-12,-3.911229e-10,-5.197861e-12,1.443952e-08,0.0000,97.9504,2.0496,1.600038e+02
11200,4.111382e-07,9.446802e+00,5.875182e-12,3.407380e-04,0.000000e+00,3.418871e-04,3.274594e-04,0.000000e+00,1.454292e-08,-3.866988e-10,9.518324e-11,1.952936e-12,-3.905550e-10,-5.337272e-12,1.454097e-08,0.0000,97.9838,2.0162,1.599441e+02
11300,4.148091e-07,9.550480e+00,5.939662e-12,3.438224e-04,0.000000e+00,3.393470e-04,3.262572e-04,0.000000e+00,1.443154e-08,-3.890054e-10,9.261692e-11,2.252513e-12,-3.915336e-10,-5.309791e-12,1.442929e-08,0.0000,97.9938,2.0062,1.598749e+02
11400,4.184799e-07,9.647852e+00,6.000220e-12,3.425524e-04,0.000000e+00,3.425221e-04,3.260556e-04,0.000000e+00,1.455982e-08,-3.947185e-10,9.469490e-11,2.362595e-12,-3.935945e-10,-5.164000e-12,1.455746e-08,0.0000,98.0212,1.9788,1.597158e+02
11500,4.221508e-07,9.756172e+00,6.067586e-12,3.437922e-04,0.000000e+00,3.443063e-04,3.254405e-04,0.000000e+00,1.463226e-08,-3.839633e-10,9.202426e-11,2.121066e-12,-3.933494e-10,-5.250999e-12,1.463014e-08,0.0000,98.0500,1.9500,1.596428e+02
11600,4.258217e-07,9.858104e+00,6.130980e-12,3.418569e-04,0.000000e+00,3.423105e-04,3.245874e-04,0.000000e+00,1.454088e-08,-3.882565e-10,9.763862e-11,2.207516e-12,-3.930177e-10,-5.267998e-12,1.453868e-08,0.0000,98.0777,1.9223,1.594999e+02
11700,4.294926e-07,9.953090e+00,6.190054e-12,3.440643e-04,0.000000e+00,3.422802e-04,3.279716e-04,0.000000e+00,1.454044e-08,-3.908376e-10,8.531192e-11,2.030540e-12,-3.941485e-10,-5.389469e-12,1.453841e-08,0.0000,98.0963,1.9037,1.595085e+02
11800,4.331634e-07,1.005411e+01,6.252883e-12,3.450320e-04,0.000000e+00,3.438224e-04,3.279165e-04,0.000000e+00,1.460138e-08,-3.945148e-10,9.645837e-11,2.200374e-12,-3.944897e-10,-5.295208e-12,1.459918e-08,0.0000,98.1166,1.8834,1.594129e+02
11900,4.368343e-07,1.011069e+01,6.288070e-12,3.422197e-04,0.000000e+00,3.426733e-04,3.326344e-04,0.000000e+00,1.454242e-08,-3.846592e-10,8.658894e-11,2.105857e-12,-3.948599e-10,-5.444896e-12,1.454032e-08,0.0000,98.1424,1.8576,1.591903e+02
12000,4.405052e-07,1.015501e+01,6.315634e-12,3.413126e-04,0.000000e+00,3.442458e-04,3.338037e-04,0.000000e+00,1.460137e-08,-4.013605e-10,1.042393e-10,1.967349e-12,-3.942585e-10,-5.456927e-12,1.459940e-08,0.0000,98.1767,1.8233,1.590252e+02
12100,4.441761e-07,1.019821e+01,6.342497e-12,3.427338e-04,0.000000e+00,3.423709e-04,3.354158e-04,0.000000e+00,1.453483e-08,-3.937705e-10,9.831430e-11,2.068851e-12,-3.926714e-10,-5.392954e-12,1.453276e-08,0.0000,98.1982,1.8018,1.593098e+02
12200,4.478470e-07,1.022822e+01,6.361162e-12,3.420988e-04,0.000000e+00,3.414940e-04,3.370142e-04,0.000000e+00,1.450004e-08,-3.936663e-10,9.193586e-11,2.081107e-12,-3.948889e-10,-5.406328e-12,1.449796e-08,0.0000,98.2182,1.7818,1.593481e+02
12300,4.515178e-07,1.022615e+01,6.359876e-12,3.413428e-04,0.000000e+00,3.453042e-04,3.416933e-04,0.000000e+00,1.465592e-08,-4.005545e-10,9.109707e-11,2.080480e-12,-3.920459e-10,-5.405067e-12,1.465384e-08,0.0000,98.2540,1.7460,1.592274e+02
12400,4.551887e-07,1.022729e+01,6.360587e-12,3.425221e-04,0.000000e+00,3.373512e-04,3.423283e-04,0.000000e+00,1.430714e-08,-3.865436e-10,1.091642e-10,2.161789e-12,-3.939891e-10,-5.387785e-12,1.430498e-08,0.0000,98.2568,1.7432,1.589748e+02
12500,4.588596e-07,1.020265e+01,6.345263e-12,3.383491e-04,0.000000e+00,3.454251e-04,3.425236e-04,0.000000e+00,1.465797e-08,-3.981945e-10,9.776411e-11,2.438524e-12,-3.921350e-10,-5.419025e-12,1.465553e-08,0.0000,98.3019,1.6981,1.591680e+02
12600,4.625305e-07,1.019859e+01,6.342734e-12,3.408287e-04,0.000000e+00,3.393167e-04,3.415178e-04,0.000000e+00,1.439643e-08,-3.911551e-10,9.167581e-11,2.663441e-12,-3.899680e-10,-5.290168e-12,1.439376e-08,0.0000,98.3166,1.6834,1.591054e+02
12700,4.662013e-07,1.019355e+01,6.339603e-12,3.433386e-04,0.000000e+00,3.394075e-04,3.441915e-04,0.000000e+00,1.440929e-08,-3.896434e-10,9.607087e-11,2.524426e-12,-3.928450e-10,-5.466090e-12,1.440677e-08,0.0000,98.3229,1.6771,1.593166e+02
12800,4.698722e-07,1.017260e+01,6.326569e-12,3.389236e-04,0.000000e+00,3.430060e-04,3.424741e-04,0.000000e+00,1.455990e-08,-4.016750e-10,9.285446e-11,2.443666e-12,-3.922832e-10,-5.646212e-12,1.455746e-08,0.0000,98.3556,1.6444,1.592626e+02
12900,4.735431e-07,1.018815e+01,6.336244e-12,3.431572e-04,0.000000e+00,3.412521e-04,3.405216e-04,0.000000e+00,1.448252e-08,-4.019301e-10,8.461333e-11,2.559238e-12,-3.903818e-10,-5.346535e-12,1.447996e-08,0.0000,98.3681,1.6319,1.592043e+02
13000,4.772140e-07,1.018481e+01,6.334169e-12,3.394075e-04,0.000000e+00,3.390446e-04,3.399727e-04,0.000000e+00,1.439010e-08,-3.850935e-10,9.063903e-11,2.381624e-12,-3.924014e-10,-5.349039e-12,1.438772e-08,0.0000,98.3850,1.6150,1.592233e+02
13100,4.808848e-07,1.020861e+01,6.348966e-12,3.418871e-04,0.000000e+00,3.426733e-04,3.378562e-04,0.000000e+00,1.453579e-08,-3.991389e-10,8.796032e-11,2.353074e-12,-3.912594e-10,-5.449072e-12,1.453344e-08,0.0000,98.4055,1.5945,1.590514e+02
13200,4.845557e-07,1.025299e+01,6.376571e-12,3.443365e-04,0.000000e+00,3.405566e-04,3.368165e-04,0.000000e+00,1.445046e-08,-3.936463e-10,7.805284e-11,2.654580e-12,-3.924752e-10,-5.274502e-12,1.444781e-08,0.0000,98.4110,1.5890,1.591428e+02
13300,4.882266e-07,1.028869e+01,6.398770e-12,3.424012e-04,0.000000e+00,3.426733e-04,3.363539e-04,0.000000e+00,1.454319e-08,-3.904903e-10,1.066262e-10,2.707034e-12,-3.935103e-10,-5.341949e-12,1.454048e-08,0.0000,98.4291,1.5709,1.592046e+02
13400,4.918975e-07,1.034728e+01,6.435210e-12,3.428548e-04,0.000000e+00,3.425826e-04,3.329280e-04,0.000000e+00,1.453543e-08,-3.934059e-10,8.229942e-11,2.882824e-12,-3.925137e-10,-5.276426e-12,1.453255e-08,0.0000,98.4452,1.5548,1.591269e+02
13500,4.955684e-07,1.038457e+01,6.458404e-12,3.398913e-04,0.000000e+00,3.428548e-04,3.335730e-04,0.000000e+00,1.455590e-08,-3.870751e-10,8.706009e-11,2.854355e-12,-3.921415e-10,-5.418217e-12,1.455305e-08,0.0000,98.4708,1.5292,1.593120e+02
13600,4.992392e-07,1.046203e+01,6.506577e-12,3.436410e-04,0.000000e+00,3.421895e-04,3.305179e-04,0.000000e+00,1.452285e-08,-3.988777e-10,9.115763e-11,2.951761e-12,-3.906592e-10,-5.408168e-12,1.451989e-08,0.0000,98.4825,1.5175,1.592137e+02
13700,5.029101e-07,1.052188e+01,6.543801e-12,3.406775e-04,0.000000e+00,3.422500e-04,3.305372e-04,0.000000e+00,1.451372e-08,-3.928058e-10,9.639053e-11,3.016418e-12,-3.908859e-10,-5.323194e-12,1.451070e-08,0.0000,98.5030,1.4970,1.589502e+02
13800,5.065810e-07,1.059790e+01,6.591074e-12,3.427640e-04,0.000000e+00,3.401635e-04,3.298862e-04,0.000000e+00,1.442587e-08,-3.934369e-10,9.755124e-11,3.137734e-12,-3.906792e-10,-5.284485e-12,1.442273e-08,0.0000,98.5106,1.4894,1.589704e+02
13900,5.102519e-07,1.066424e+01,6.632335e-12,3.415847e-04,0.000000e+00,3.421290e-04,3.303445e-04,0.000000e+00,1.451469e-08,-3.884480e-10,8.549051e-11,3.100128e-12,-3.916751e-10,-5.313432e-12,1.451159e-08,0.0000,98.5274,1.4726,1.590879e+02
14000,5.139227e-07,1.075119e+01,6.686412e-12,3.430664e-04,0.000000e+00,3.420685e-04,3.283352e-04,0.000000e+00,1.450970e-08,-3.933849e-10,1.041520e-10,2.912379e-12,-3.923094e-10,-5.372112e-12,1.450678e-08,0.0000,98.5394,1.4606,1.590374e+02
14100,5.175936e-07,1.082917e+01,6.734908e-12,3.423709e-04,0.000000e+00,3.435805e-04,3.291598e-04,0.000000e+00,1.456121e-08,-3.929057e-10,1.091551e-10,3.106040e-12,-3.931637e-10,-5.273001e-12,1.455810e-08,0.0000,98.5575,1.4425,1.587600e+02
14200,5.212645e-07,1.090209e+01,6.780259e-12,3.436107e-04,0.000000e+00,3.430967e-04,3.312564e-04,0.000000e+00,1.454245e-08,-3.884973e-10,9.245220e-11,3.080233e-12,-3.916826e-10,-5.325824e-12,1.453937e-08,0.0000,98.5704,1.4296,1.587979e+02
14300,5.249354e-07,1.097170e+01,6.823554e-12,3.427036e-04,0.000000e+00,3.412521e-04,3.309095e-04,0.000000e+00,1.446250e-08,-3.928722e-10,1.236324e-10,3.058913e-12,-3.932964e-10,-5.522187e-12,1.445945e-08,0.0000,98.5802,1.4198,1.587559e+02
14400,5.286062e-07,1.103321e+01,6.861803e-12,3.432781e-04,0.000000e+00,3.440341e-04,3.328586e-04,0.000000e+00,1.457897e-08,-4.022602e-10,9.538805e-11,3.168814e-12,-3.933363e-10,-5.500010e-12,1.457580e-08,0.0000,98.5962,1.4038,1.587296e+02
14500,5.322771e-07,1.108242e+01,6.892411e-12,3.427036e-04,0.000000e+00,3.420081e-04,3.343655e-04,0.000000e+00,1.448560e-08,-3.947385e-10,1.203354e-10,3.311569e-12,-3.930074e-10,-5.537812e-12,1.448229e-08,0.0000,98.6077,1.3923,1.585582e+02
14600,5.359480e-07,1.113430e+01,6.924677e-12,3.435503e-04,0.000000e+00,3.424616e-04,3.347604e-04,0.000000e+00,1.449662e-08,-4.055777e-10,1.060822e-10,3.133574e-12,-3.934222e-10,-5.576297e-12,1.449349e-08,0.0000,98.6180,1.3820,1.583988e+02
14700,5.396189e-07,1.120167e+01,6.966575e-12,3.469976e-04,0.000000e+00,3.444575e-04,3.355841e-04,0.000000e+00,1.458772e-08,-3.995845e-10,1.133184e-10,3.282298e-12,-3.946918e-10,-5.464678e-12,1.458444e-08,0.0000,98.6242,1.3758,1.585355e+02
14800,5.432897e-07,1.123168e+01,6.985240e-12,3.424012e-04,0.000000e+00,3.446086e-04,3.373165e-04,0.000000e+00,1.458827e-08,-3.943042e-10,1.090459e-10,3.323787e-12,-3.950678e-10,-5.578718e-12,1.458494e-08,0.0000,98.6431,1.3569,1.583986e+02
14900,5.469606e-07,1.125136e+01,6.997476e-12,3.407078e-04,0.000000e+00,3.438224e-04,3.373744e-04,0.000000e+00,1.455437e-08,-4.032638e-10,1.159650e-10,3.585884e-12,-3.914397e-10,-5.426943e-12,1.455078e-08,0.0000,98.6640,1.3360,1.583971e+02
15000,5.506315e-07,1.128747e+01,7.019933e-12,3.436410e-04,0.000000e+00,3.424314e-04,3.375236e-04,0.000000e+00,1.448144e-08,-3.935906e-10,1.130993e-10,3.527996e-12,-3.915449e-10,-5.555912e-12,1.447791e-08,0.0000,98.6731,1.3269,1.580827e+02
15100,5.543024e-07,1.132370e+01,7.042467e-12,3.438829e-04,0.000000e+00,3.426431e-04,3.377441e-04,0.000000e+00,1.449716e-08,-4.021695e-10,9.959414e-11,3.562899e-12,-3.943095e-10,-5.552605e-12,1.449360e-08,0.0000,98.6819,1.3181,1.582302e+02
15200,5.579733e-07,1.134409e+01,7.055146e-12,3.418569e-04,0.000000e+00,3.439434e-04,3.384029e-04,0.000000e+00,1.455409e-08,-3.974310e-10,1.157764e-10,3.743022e-12,-3.925838e-10,-5.333058e-12,1.455035e-08,0.0000,98.6992,1.3008,1.582797e+02
15300,5.616441e-07,1.137662e+01,7.075382e-12,3.427036e-04,0.000000e+00,3.420988e-04,3.371911e-04,0.000000e+00,1.448564e-08,-3.905595e-10,1.136885e-10,3.821133e-12,-3.910782e-10,-5.334086e-12,1.448182e-08,0.0000,98.7093,1.2907,1.584793e+02
15400,5.653150e-07,1.140986e+01,7.096052e-12,3.433084e-04,0.000000e+00,3.409497e-04,3.376776e-04,0.000000e+00,1.443890e-08,-3.896083e-10,1.106694e-10,3.609541e-12,-3.929629e-10,-5.597764e-12,1.443529e-08,0.0000,98.7146,1.2854,1.585188e+02
15500,5.689859e-07,1.144298e+01,7.116649e-12,3.428548e-04,0.000000e+00,3.445784e-04,3.372438e-04,0.000000e+00,1.457727e-08,-4.083869e-10,1.093765e-10,3.668718e-12,-3.931261e-10,-5.565033e-12,1.457360e-08,0.0000,98.7303,1.2697,1.582013e+02
15600,5.726568e-07,1.149304e+01,7.147783e-12,3.447901e-04,0.000000e+00,3.432176e-04,3.363088e-04,0.000000e+00,1.450996e-08,-3.997832e-10,1.023264e-10,3.855478e-12,-3.926457e-10,-5.452950e-12,1.450610e-08,0.0000,98.7375,1.2625,1.579890e+02
15700,5.763276e-07,1.154122e+01,7.177750e-12,3.452134e-04,0.000000e+00,3.437015e-04,3.370499e-04,0.000000e+00,1.453816e-08,-3.943068e-10,1.157933e-10,3.981326e-12,-3.936155e-10,-5.389605e-12,1.453418e-08,0.0000,98.7446,1.2554,1.581567e+02
15800,5.799985e-07,1.157629e+01,7.199559e-12,3.417964e-04,0.000000e+00,3.431572e-04,3.358554e-04,0.000000e+00,1.451348e-08,-3.950550e-10,1.055683e-10,3.993541e-12,-3.930151e-10,-5.433753e-12,1.450949e-08,0.0000,98.7587,1.2413,1.581163e+02
15900,5.836694e-07,1.163468e+01,7.235874e-12,3.441248e-04,0.000000e+00,3.439434e-04,3.342320e-04,0.000000e+00,1.453970e-08,-3.929654e-10,1.179156e-10,4.186753e-12,-3.921286e-10,-5.347197e-12,1.453551e-08,0.0000,98.7689,1.2311,1.579641e+02
16000,5.873403e-07,1.168966e+01,7.270069e-12,3.426733e-04,0.000000e+00,3.428548e-04,3.333580e-04,0.000000e+00,1.450278e-08,-3.943428e-10,1.242998e-10,4.229855e-12,-3.929576e-10,-5.323219e-12,1.449855e-08,0.0000,98.7796,1.2204,1.581646e+02
16100,5.910111e-07,1.173815e+01,7.300223e-12,3.427943e-04,0.000000e+00,3.453344e-04,3.345799e-04,0.000000e+00,1.460468e-08,-3.912641e-10,1.128209e-10,4.234482e-12,-3.914444e-10,-5.338732e-12,1.460044e-08,0.0000,98.7960,1.2040,1.580946e+02
16200,5.946820e-07,1.176951e+01,7.319724e-12,3.395284e-04,0.000000e+00,3.417964e-04,3.342161e-04,0.000000e+00,1.445137e-08,-3.932421e-10,1.057631e-10,4.088135e-12,-3.905703e-10,-5.482174e-12,1.444728e-08,0.0000,98.8113,1.1887,1.580148e+02
16300,5.983529e-07,1.183268e+01,7.359017e-12,3.417359e-04,0.000000e+00,3.408590e-04,3.310320e-04,0.000000e+00,1.441505e-08,-3.995006e-10,1.284518e-10,3.934973e-12,-3.885595e-10,-5.536590e-12,1.441111e-08,0.0000,98.8190,1.1810,1.580935e+02
16400,6.020238e-07,1.188144e+01,7.389341e-12,3.392865e-04,0.000000e+00,3.407078e-04,3.310257e-04,0.000000e+00,1.439829e-08,-3.973756e-10,1.189207e-10,4.355627e-12,-3.895469e-10,-5.331306e-12,1.439393e-08,0.0000,98.8318,1.1682,1.578617e+02
16500,6.056947e-07,1.195217e+01,7.433329e-12,3.420988e-04,0.000000e+00,3.405566e-04,3.301159e-04,0.000000e+00,1.439495e-08,-3.854595e-10,1.089222e-10,4.636410e-12,-3.893485e-10,-5.348468e-12,1.439031e-08,0.0000,98.8376,1.1624,1.579169e+02
16600,6.093655e-07,1.201248e+01,7.470838e-12,3.414335e-04,0.000000e+00,3.408287e-04,3.312155e-04,0.000000e+00,1.440280e-08,-3.913104e-10,1.094027e-10,4.735330e-12,-3.899311e-10,-5.341206e-12,1.439807e-08,0.0000,98.8455,1.1545,1.578449e+02
16700,6.130364e-07,1.208721e+01,7.517314e-12,3.424012e-04,0.000000e+00,3.414940e-04,3.297403e-04,0.000000e+00,1.442219e-08,-3.934071e-10,1.323453e-10,4.603175e-12,-3.895521e-10,-5.422208e-12,1.441758e-08,0.0000,98.8525,1.1475,1.576581e+02
16800,6.167073e-07,1.214998e+01,7.556348e-12,3.420081e-04,0.000000e+00,3.406775e-04,3.313749e-04,0.000000e+00,1.439858e-08,-3.949688e-10,1.286644e-10,4.443071e-12,-3.922588e-10,-5.561784e-12,1.439414e-08,0.0000,98.8585,1.1415,1.578952e+02
16900,6.203782e-07,1.221929e+01,7.599455e-12,3.414637e-04,0.000000e+00,3.459694e-04,3.297206e-04,0.000000e+00,1.462189e-08,-4.017000e-10,1.178920e-10,4.357577e-12,-3.894141e-10,-5.516800e-12,1.461753e-08,0.0000,98.8777,1.1223,1.579005e+02
17000,6.240490e-07,1.229382e+01,7.645809e-12,3.448808e-04,0.000000e+00,3.376233e-04,3.322533e-04,0.000000e+00,1.425238e-08,-3.938515e-10,1.305722e-10,4.489296e-12,-3.917192e-10,-5.472604e-12,1.424789e-08,0.0000,98.8700,1.1300,1.575201e+02
17100,6.277199e-07,1.235326e+01,7.682774e-12,3.430060e-04,0.000000e+00,3.431572e-04,3.329361e-04,0.000000e+00,1.448242e-08,-3.975231e-10,1.248475e-10,4.277692e-12,-3.928868e-10,-5.620052e-12,1.447815e-08,0.0000,98.8791,1.1209,1.574491e+02
17200,6.313908e-07,1.239718e+01,7.710089e-12,3.401332e-04,0.000000e+00,3.437619e-04,3.326924e-04,0.000000e+00,1.451243e-08,-3.979393e-10,1.212155e-10,4.563301e-12,-3.908979e-10,-5.372905e-12,1.450786e-08,0.0000,98.8956,1.1044,1.575491e+02
17300,6.350617e-07,1.245288e+01,7.744732e-12,3.415242e-04,0.000000e+00,3.423407e-04,3.320869e-04,0.000000e+00,1.444855e-08,-3.912679e-10,1.204803e-10,4.505564e-12,-3.893269e-10,-5.426287e-12,1.444404e-08,0.0000,98.9058,1.0942,1.574622e+02
17400,6.387325e-07,1.248131e+01,7.762414e-12,3.387422e-04,0.000000e+00,3.405566e-04,3.339253e-04,0.000000e+00,1.436884e-08,-3.974054e-10,1.332202e-10,4.653894e-12,-3.896364e-10,-5.457480e-12,1.436418e-08,0.0000,98.9179,1.0821,1.573742e+02
17500,6.424034e-07,1.254644e+01,7.802916e-12,3.426431e-04,0.000000e+00,3.405868e-04,3.316099e-04,0.000000e+00,1.437135e-08,-3.909308e-10,1.258039e-10,4.836576e-12,-3.891046e-10,-5.410395e-12,1.436651e-08,0.0000,98.9215,1.0785,1.573831e+02
17600,6.460743e-07,1.260378e+01,7.838579e-12,3.437317e-04,0.000000e+00,3.404961e-04,3.340165e-04,0.000000e+00,1.437202e-08,-3.957686e-10,1.304272e-10,4.690678e-12,-3.911382e-10,-5.478757e-12,1.436733e-08,0.0000,98.9225,1.0775,1.574909e+02
17700,6.497452e-07,1.264668e+01,7.865257e-12,3.430362e-04,0.000000e+00,3.427943e-04,3.357687e-04,0.000000e+00,1.446145e-08,-3.954892e-10,1.174585e-10,4.584044e-12,-3.929601e-10,-5.566908e-12,1.445686e-08,0.0000,98.9299,1.0701,1.573208e+02
17800,6.534161e-07,1.270124e+01,7.899193e-12,3.432781e-04,0.000000e+00,3.441551e-04,3.340334e-04,0.000000e+00,1.453007e-08,-4.035152e-10,1.350620e-10,4.718920e-12,-3.925485e-10,-5.520800e-12,1.452535e-08,0.0000,98.9396,1.0604,1.575785e+02
17900,6.570869e-07,1.274837e+01,7.928503e-12,3.433386e-04,0.000000e+00,3.433084e-04,3.353543e-04,0.000000e+00,1.448605e-08,-3.990798e-10,1.195553e-10,4.805371e-12,-3.908903e-10,-5.445867e-12,1.448124e-08,0.0000,98.9473,1.0527,1.573949e+02
18000,6.607578e-07,1.279805e+01,7.959400e-12,3.423407e-04,0.000000e+00,3.418266e-04,3.339239e-04,0.000000e+00,1.441445e-08,-3.949035e-10,1.194830e-10,4.821679e-12,-3.913189e-10,-5.439442e-12,1.440963e-08,0.0000,98.9538,1.0462,1.571922e+02
18100,6.644287e-07,1.286078e+01,7.998411e-12,3.448808e-04,0.000000e+00,3.441551e-04,3.342535e-04,0.000000e+00,1.450682e-08,-3.919493e-10,1.349843e-10,4.691083e-12,-3.923352e-10,-5.500049e-12,1.450212e-08,0.0000,98.9598,1.0402,1.570729e+02
18200,6.680996e-07,1.289581e+01,8.020199e-12,3.400727e-04,0.000000e+00,3.443063e-04,3.341374e-04,0.000000e+00,1.451545e-08,-4.048317e-10,1.217588e-10,4.895097e-12,-3.918645e-10,-5.426532e-12,1.451055e-08,0.0000,98.9759,1.0241,1.571237e+02
